payment_id,order_id,payment_type,installments,payment_value
PAY004211,O004211,credit_card,1,1734.3
PAY004212,O004212,credit_card,3,311.08
PAY004213,O004213,credit_card,2,3505.04
PAY004214,O004214,credit_card,1,351.49
PAY004215,O004215,bank_transfer,1,297.95
PAY004216,O004216,credit_card,1,1127.55
PAY004217,O004217,bank_transfer,1,279.76
PAY004218,O004218,credit_card,3,1109.99
PAY004219,O004219,credit_card,3,237.23
PAY004220,O004220,digital_wallet,1,2583.15
PAY004221,O004221,debit_card,1,113.45
PAY004222,O004222,debit_card,1,841.48
PAY004223,O004223,debit_card,1,1508.8
PAY004224,O004224,credit_card,3,643.83
PAY004225,O004225,credit_card,3,470.37
PAY004226,O004226,credit_card,6,1806.64
PAY004227,O004227,credit_card,2,1581.81
PAY004228,O004228,credit_card,1,131.32
PAY004229,O004229,credit_card,1,1322.52
PAY004230,O004230,credit_card,12,274.24
PAY004231,O004231,credit_card,1,3599.73
PAY004232,O004232,debit_card,1,720.08
PAY004233,O004233,credit_card,6,2977.06
PAY004234,O004234,debit_card,1,710.77
PAY004235,O004235,debit_card,1,514.5
PAY004236,O004236,debit_card,1,3102.97
PAY004237,O004237,credit_card,1,40605.12
PAY004238,O004238,debit_card,1,723.91
PAY004239,O004239,credit_card,12,726.92
PAY004240,O004240,credit_card,2,1457.36
PAY004241,O004241,credit_card,6,75.27
PAY004242,O004242,credit_card,1,304.95
PAY004243,O004243,credit_card,1,1238.38
PAY004244,O004244,credit_card,6,2058.24
PAY004245,O004245,digital_wallet,1,209.77
PAY004246,O004246,credit_card,1,226.02
PAY004247,O004247,debit_card,1,561.65
PAY004248,O004248,credit_card,3,693.36
PAY004249,O004249,debit_card,1,322.04
PAY004250,O004250,bank_transfer,1,1422.08
PAY004251,O004251,credit_card,6,1981.0
PAY004252,O004252,debit_card,1,517.41
PAY004253,O004253,bank_transfer,1,710.16
PAY004254,O004254,credit_card,2,617.98
PAY004255,O004255,credit_card,1,47.46
PAY004256,O004256,debit_card,1,729.68
PAY004257,O004257,digital_wallet,1,170.25
PAY004258,O004258,credit_card,6,951.37
PAY004259,O004259,bank_transfer,1,796.9
PAY004260,O004260,credit_card,1,2823.5
PAY004261,O004261,credit_card,1,1884.74
PAY004262,O004262,credit_card,1,783.39
PAY004263,O004263,credit_card,3,74.08
PAY004264,O004264,credit_card,2,1080.78
PAY004265,O004265,credit_card,2,884.89
PAY004266,O004266,credit_card,2,1812.75
PAY004267,O004267,digital_wallet,1,520.74
PAY004268,O004268,credit_card,1,40.8
PAY004269,O004269,credit_card,1,2136.16
PAY004270,O004270,debit_card,1,1315.15
PAY004271,O004271,debit_card,1,876.63
PAY004272,O004272,credit_card,1,434.98
PAY004273,O004273,credit_card,3,52.51
PAY004274,O004274,credit_card,2,1579.05
PAY004275,O004275,bank_transfer,1,2405.12
PAY004276,O004276,credit_card,2,29.23
PAY004277,O004277,debit_card,1,686.66
PAY004278,O004278,credit_card,2,379.65
PAY004279,O004279,credit_card,3,648.47
PAY004280,O004280,debit_card,1,1118.18
PAY004281,O004281,credit_card,6,86.37
PAY004282,O004282,credit_card,6,787.65
PAY004283,O004283,debit_card,1,1465.06
PAY004284,O004284,debit_card,1,1629.39
PAY004285,O004285,credit_card,12,232.26
PAY004286,O004286,credit_card,6,2284.67
PAY004287,O004287,bank_transfer,1,314.01
PAY004288,O004288,credit_card,3,357.88
PAY004289,O004289,digital_wallet,1,1841.55
PAY004290,O004290,debit_card,1,152.93
PAY004291,O004291,credit_card,12,2490.35
PAY004292,O004292,credit_card,6,2616.67
PAY004293,O004293,credit_card,12,886.71
PAY004294,O004294,debit_card,1,43.18
PAY004295,O004295,debit_card,1,548.82
PAY004296,O004296,debit_card,1,145.84
PAY004297,O004297,CREDIT_CARD,2,530.31
PAY004298,O004298,debit_card,1,2731.91
PAY004299,O004299,debit_card,1,1042.79
PAY004300,O004300,credit_card,1,1321.7
PAY004301,O004301,credit_card,2,1110.84
PAY004302,O004302,bank_transfer,1,2534.11
PAY004303,O004303,BANK_TRANSFER,1,639.14
PAY004304,O004304,bank_transfer,1,774.36
PAY004305,O004305,digital_wallet,1,1447.94
PAY004306,O004306,CREDIT_CARD,3,546.55
PAY004307,O004307,credit_card,1,1683.62
PAY004308,O004308,digital_wallet,1,649.08
PAY004309,O004309,bank_transfer,1,697.53
PAY004310,O004310,digital_wallet,1,1053.02
PAY004311,O004311,debit_card,1,1076.09
PAY004312,O004312,credit_card,1,835.31
PAY004313,O004313,credit_card,3,1054.61
PAY004314,O004314,digital_wallet,1,1650.67
PAY004315,O004315,credit_card,6,522.94
PAY004316,O004316,credit_card,1,283.93
PAY004317,O004317,credit_card,1,672.74
PAY004318,O004318,credit_card,2,130.96
PAY004319,O004319,debit_card,1,844.67
PAY004320,O004320,credit_card,12,1755.14
PAY004321,O004321,debit_card,1,758.91
PAY004322,O004322,digital_wallet,1,1310.14
PAY004323,O004323,debit_card,1,804.03
PAY004324,O004324,digital_wallet,1,464.56
PAY004325,O004325,credit_card,2,524.66
PAY004326,O004326,credit_card,6,877.35
PAY004327,O004327,credit_card,3,420.0
PAY004328,O004328,credit_card,6,572.8
PAY004329,O004329,credit_card,1,49.82
PAY004330,O004330,bank_transfer,1,410.79
PAY004331,O004331,debit_card,1,249.33
PAY004332,O004332,bank_transfer,1,209.63
PAY004333,O004333,digital_wallet,1,2497.02
PAY004334,O004334,debit_card,1,858.54
PAY004335,O004335,debit_card,1,1163.01
PAY004336,O004336,credit_card,6,1319.73
PAY004337,O004337,bank_transfer,1,1832.32
PAY004338,O004338,bank_transfer,1,1135.52
PAY004339,O004339,debit_card,1,294.52
PAY004340,O004340,digital_wallet,1,2157.77
PAY004341,O004341,debit_card,1,626.6
PAY004342,O004342,debit_card,1,1465.31
PAY004343,O004343,digital_wallet,1,1182.26
PAY004344,O004344,debit_card,1,81.67
PAY004345,O004345,digital_wallet,1,501.81
PAY004346,O004346,digital_wallet,1,1917.86
PAY004347,O004347,debit_card,1,711.06
PAY004348,O004348,digital_wallet,1,576.09
PAY004349,O004349,debit_card,1,426.58
PAY004350,O004350,credit_card,6,620.27
PAY004351,O004351,digital_wallet,1,1342.73
PAY004352,O004352,credit_card,2,660.22
PAY004353,O004353,bank_transfer,1,981.79
PAY004354,O004354,credit_card,12,3719.07
PAY004355,O004355,debit_card,1,1943.62
PAY004356,O004356,credit_card,1,568.9
PAY004357,O004357,debit_card,1,210.27
PAY004358,O004358,debit_card,1,613.71
PAY004359,O004359,debit_card,1,31.22
PAY004360,O004360,debit_card,1,1055.95
PAY004361,O004361,credit_card,1,227.83
PAY004362,O004362,credit_card,3,341.5
PAY004363,O004363,digital_wallet,1,2003.03
PAY004364,O004364,credit_card,1,498.38
PAY004365,O004365,bank_transfer,1,2318.92
PAY004366,O004366,digital_wallet,1,201.36
PAY004367,O004367,bank_transfer,1,247.28
PAY004368,O004368,debit_card,1,714.23
PAY004369,O004369,debit_card,1,1471.65
PAY004370,O004370,debit_card,1,190.16
PAY004371,O004371,credit_card,1,928.93
PAY004372,O004372,bank_transfer,1,24.91
PAY004373,O004373,credit_card,2,855.2
PAY004374,O004374,credit_card,3,428.58
PAY004375,O004375,credit_card,1,665.07
PAY004376,O004376,credit_card,3,24.15
PAY004377,O004377,credit_card,1,576.62
PAY004378,O004378,credit_card,2,168.85
PAY004379,O004379,digital_wallet,1,2357.66
PAY004380,O004380,credit_card,3,2271.37
PAY004381,O004381,credit_card,1,193.53
PAY004382,O004382,debit_card,1,2073.29
PAY004383,O004383,credit_card,3,276.68
PAY004384,O004384,debit_card,1,255.17
PAY004385,O004385,debit_card,1,757.48
PAY004386,O004386,credit_card,3,711.04
PAY004387,O004387,credit_card,3,2372.97
PAY004388,O004388,digital_wallet,1,1234.73
PAY004389,O004389,credit_card,1,335.49
PAY004390,O004390,digital_wallet,1,1086.43
PAY004391,O004391,debit_card,1,154.14
PAY004392,O004392,debit_card,1,255.96
PAY004393,O004393,credit_card,12,2212.77
PAY004394,O004394,credit_card,12,2275.99
PAY004395,O004395,credit_card,3,699.0
PAY004396,O004396,credit_card,2,834.59
PAY004397,O004397,credit_card,1,404.75
PAY004398,O004398,credit_card,1,1009.48
PAY004399,O004399,digital_wallet,1,3927.16
PAY004400,O004400,credit_card,12,2213.89
PAY004401,O004401,digital_wallet,1,1056.76
PAY004402,O004402,credit_card,1,923.46
PAY004403,O004403,debit_card,1,315.63
PAY004404,O004404,credit_card,1,596.66
PAY004405,O004405,debit_card,1,884.25
PAY004406,O004406,credit_card,1,339.5
PAY004407,O004407,debit_card,1,3296.91
PAY004408,O004408,credit_card,12,1504.14
PAY004409,O004409,credit_card,2,107.26
PAY004410,O004410,digital_wallet,1,1669.81
PAY004411,O004411,credit_card,2,486.29
PAY004412,O004412,credit_card,2,148.75
PAY004413,O004413,digital_wallet,1,1021.39
PAY004414,O004414,digital_wallet,1,507.74
PAY004415,O004415,credit_card,2,476.19
PAY004416,O004416,credit_card,3,410.98
PAY004417,O004417,credit_card,1,5078.39
PAY004418,O004418,credit_card,3,259.2
PAY004419,O004419,credit_card,6,31.39
PAY004420,O004420,debit_card,1,164.45
PAY004421,O004421,credit_card,2,1791.11
PAY004422,O004422,digital_wallet,1,1340.84
PAY004423,O004423,debit_card,1,435.0
PAY004424,O004424,credit_card,2,226.37
PAY004425,O004425,digital_wallet,1,3071.4
PAY004426,O004426,credit_card,6,2052.04
PAY004427,O004427,debit_card,1,502.07
PAY004428,O004428,credit_card,1,132.16
PAY004429,O004429,digital_wallet,1,278.57
PAY004430,O004430,credit_card,1,79.87
PAY004431,O004431,debit_card,1,597.74
PAY004432,O004432,credit_card,12,959.27
PAY004433,O004433,credit_card,2,795.82
PAY004434,O004434,bank_transfer,1,159.1
PAY004435,O004435,credit_card,1,1305.0
PAY004436,O004436,credit_card,1,183.06
PAY004437,O004437,credit_card,6,1078.28
PAY004438,O004438,credit_card,1,586.47
PAY004439,O004439,credit_card,1,324.88
PAY004440,O004440,credit_card,2,1037.42
PAY004441,O004441,bank_transfer,1,828.63
PAY004442,O004442,digital_wallet,1,181.91
PAY004443,O004443,credit_card,1,4492.51
PAY004444,O004444,credit_card,3,416.97
PAY004445,O004445,credit_card,3,467.69
PAY004446,O004446,credit_card,12,1600.86
PAY004447,O004447,bank_transfer,1,2691.99
PAY004448,O004448,bank_transfer,1,108.39
PAY004449,O004449,credit_card,1,279.3
PAY004450,O004450,credit_card,1,214.62
PAY004451,O004451,credit_card,3,451.76
PAY004452,O004452,credit_card,1,1822.77
PAY004453,O004453,debit_card,1,1433.98
PAY004454,O004454,credit_card,2,50.72
PAY004455,O004455,credit_card,3,1004.72
PAY004456,O004456,debit_card,1,628.63
PAY004457,O004457,credit_card,3,649.8
PAY004458,O004458,bank_transfer,1,790.63
PAY004459,O004459,bank_transfer,1,760.5
PAY004460,O004460,debit_card,1,927.26
PAY004461,O004461,credit_card,2,865.6
PAY004462,O004462,credit_card,12,222.86
PAY004463,O004463,debit_card,1,1508.62
PAY004464,O004464,credit_card,1,2096.83
PAY004465,O004465,credit_card,6,1966.01
PAY004466,O004466,bank_transfer,1,500.68
PAY004467,O004467,debit_card,1,64.98
PAY004468,O004468, bank_transfer ,1,1377.07
PAY004469,O004469,credit_card,1,5411.44
PAY004470,O004470,digital_wallet,1,445.24
PAY004471,O004471,credit_card,1,1771.16
PAY004472,O004472,digital_wallet,1,4391.52
PAY004473,O004473,credit_card,12,1268.46
PAY004474,O004474,credit_card,2,20303.19
PAY004475,O004475,credit_card,6,678.53
PAY004476,O004476,credit_card,2,483.47
PAY004477,O004477,credit_card,2,2506.89
PAY004478,O004478,debit_card,1,2979.66
PAY004479,O004479,credit_card,12,806.5
PAY004480,O004480,credit_card,2,2024.73
PAY004481,O004481,credit_card,6,742.93
PAY004482,O004482,credit_card,1,843.04
PAY004483,O004483,credit_card,3,661.03
PAY004484,O004484,credit_card,1,789.28
PAY004485,O004485,credit_card,6,203.96
PAY004486,O004486,debit_card,1,91.04
PAY004487,O004487,debit_card,1,787.49
PAY004488,O004488,digital_wallet,1,1415.34
PAY004489,O004489,debit_card,1,1584.98
PAY004490,O004490,credit_card,2,293.69
PAY004491,O004491,credit_card,1,417.94
PAY004492,O004492,digital_wallet,1,487.21
PAY004493,O004493,bank_transfer,1,218.83
PAY004494,O004494,debit_card,1,630.34
PAY004495,O004495,debit_card,1,910.87
PAY004496,O004496,credit_card,1,28430.49
PAY004497,O004497,bank_transfer,1,61.5
PAY004498,O004498,debit_card,1,635.52
PAY004499,O004499,credit_card,1,194.46
PAY004500,O004500,credit_card,1,452.18
PAY004501,O004501,credit_card,3,884.76
PAY004502,O004502,bank_transfer,1,1362.24
PAY004503,O004503,bank_transfer,1,283.15
PAY004504,O004504,bank_transfer,1,764.16
PAY004505,O004505,digital_wallet,1,374.24
PAY004506,O004506,credit_card,3,775.44
PAY004507,O004507,credit_card,2,132.05
PAY004508,O004508,credit_card,2,1201.57
PAY004509,O004509,credit_card,3,749.51
PAY004510,O004510,credit_card,2,1250.83
PAY004511,O004511,credit_card,12,3112.82
PAY004512,O004512,credit_card,1,380.64
PAY004513,O004513,credit_card,3,249.73
PAY004514,O004514,credit_card,12,573.22
PAY004515,O004515,credit_card,6,534.96
PAY004516,O004516,debit_card,1,130.23
PAY004517,O004517,debit_card,1,230.81
PAY004518,O004518,credit_card,12,198.28
PAY004519,O004519,credit_card,3,2305.36
PAY004520,O004520,credit_card,3,483.08
PAY004521,O004521,debit_card,1,706.94
PAY004522,O004522,bank_transfer,1,108.77
PAY004523,O004523,credit_card,3,824.43
PAY004524,O004524,CREDIT_CARD,6,509.26
PAY004525,O004525,bank_transfer,1,1059.01
PAY004526,O004526,credit_card,3,2199.37
PAY004527,O004527,digital_wallet,1,1051.24
PAY004528,O004528,digital_wallet,1,9001.99
PAY004529,O004529,DIGITAL_WALLET,1,589.67
PAY004530,O004530,bank_transfer,1,2282.44
PAY004531,O004531,credit_card,3,231.95
PAY004532,O004532,debit_card,1,806.15
PAY004533,O004533,credit_card,2,253.85
PAY004534,O004534,credit_card,2,87.57
PAY004535,O004535,credit_card,1,762.01
PAY004536,O004536,credit_card,6,400.66
PAY004537,O004537,credit_card,12,813.49
PAY004538,O004538,debit_card,1,534.47
PAY004539,O004539,credit_card,3,223.78
PAY004540,O004540,debit_card,1,698.65
PAY004541,O004541,bank_transfer,1,207.33
PAY004542,O004542,digital_wallet,1,1155.07
PAY004543,O004543,credit_card,12,728.9
PAY004544,O004544,credit_card,3,581.25
PAY004545,O004545,credit_card,2,597.32
PAY004546,O004546,credit_card,3,1945.51
PAY004547,O004547,CREDIT_CARD,1,1491.22
PAY004548,O004548,credit_card,1,1323.76
PAY004549,O004549,credit_card,1,381.23
PAY004550,O004550,bank_transfer,1,296.99
PAY004551,O004551,debit_card,1,2756.46
PAY004552,O004552,digital_wallet,1,819.82
PAY004553,O004553,credit_card,3,2192.39
PAY004554,O004554,credit_card,1,115.61
PAY004555,O004555,credit_card,1,1738.64
PAY004556,O004556,debit_card,1,577.36
PAY004557,O004557,credit_card,3,1313.46
PAY004558,O004558,credit_card,6,2438.04
PAY004559,O004559,debit_card,1,2437.48
PAY004560,O004560,credit_card,2,231.41
PAY004561,O004561,credit_card,3,474.42
PAY004562,O004562,credit_card,12,368.17
PAY004563,O004563,debit_card,1,1929.94
PAY004564,O004564,digital_wallet,1,710.89
PAY004565,O004565,digital_wallet,1,1147.19
PAY004566,O004566,credit_card,1,711.0
PAY004567,O004567,credit_card,2,502.04
PAY004568,O004568,debit_card,1,609.37
PAY004569,O004569,debit_card,1,281.57
PAY004570,O004570,credit_card,1,144.49
PAY004571,O004571,bank_transfer,1,567.93
PAY004572,O004572,credit_card,12,1388.32
PAY004573,O004573,debit_card,1,205.53
PAY004574,O004574,credit_card,6,2035.83
PAY004575,O004575,credit_card,1,1479.43
PAY004576,O004576,credit_card,12,412.88
PAY004577,O004577,credit_card,1,188.75
PAY004578,O004578,debit_card,1,546.32
PAY004579,O004579,credit_card,1,434.82
PAY004580,O004580,digital_wallet,1,571.83
PAY004581,O004581,credit_card,12,2217.87
PAY004582,O004582,digital_wallet,1,505.67
PAY004583,O004583,debit_card,1,1006.09
PAY004584,O004584,bank_transfer,1,391.68
PAY004585,O004585,credit_card,6,913.34
PAY004586,O004586,credit_card,1,2894.48
PAY004587,O004587,debit_card,1,134.25
PAY004588,O004588,digital_wallet,1,2415.0
PAY004589,O004589,credit_card,3,1428.64
PAY004590,O004590,digital_wallet,1,1616.64
PAY004591,O004591,credit_card,12,324.32
PAY004592,O004592,debit_card,1,713.48
PAY004593,O004593,bank_transfer,1,490.53
PAY004594,O004594,bank_transfer,1,370.59
PAY004595,O004595,credit_card,2,227.09
PAY004596,O004596,bank_transfer,1,494.75
PAY004597,O004597,bank_transfer,1,59.83
PAY004598,O004598,credit_card,1,119.07
PAY004599,O004599,credit_card,1,172.37
PAY004600,O004600,credit_card,3,139.77
PAY004601,O004601,debit_card,1,1726.69
PAY004602,O004602,credit_card,3,355.11
PAY004603,O004603,credit_card,1,518.06
PAY004604,O004604,bank_transfer,1,1057.29
PAY004605,O004605,credit_card,12,1205.19
PAY004606,O004606,bank_transfer,1,167.28
PAY004607,O004607,credit_card,3,963.07
PAY004608,O004608,debit_card,1,650.82
PAY004609,O004609,credit_card,2,701.55
PAY004610,O004610,credit_card,12,473.28
PAY004611,O004611,bank_transfer,1,904.01
PAY004612,O004612,credit_card,1,993.63
PAY004613,O004613,credit_card,6,155.78
PAY004614,O004614,credit_card,3,637.28
PAY004615,O004615,credit_card,1,3083.99
PAY004616,O004616,bank_transfer,1,991.14
PAY004617,O004617,credit_card,2,3635.57
PAY004618,O004618,credit_card,6,478.87
PAY004619,O004619,credit_card,2,199.36
PAY004620,O004620,debit_card,1,239.45
PAY004621,O004621,digital_wallet,1,644.25
PAY004622,O004622,credit_card,12,1590.87
PAY004623,O004623,debit_card,1,277.88
PAY004624,O004624,credit_card,3,1401.92
PAY004625,O004625,credit_card,1,3824.31
PAY004626,O004626,credit_card,3,774.87
PAY004627,O004627,digital_wallet,1,253.25
PAY004628,O004628,credit_card,1,162.01
PAY004629,O004629,debit_card,1,165.14
PAY004630,O004630,credit_card,2,382.43
PAY004631,O004631,credit_card,6,395.93
PAY004632,O004632,bank_transfer,1,2313.47
PAY004633,O004633,credit_card,3,260.7
PAY004634,O004634,digital_wallet,1,266.46
PAY004635,O004635,credit_card,1,33.5
PAY004636,O004636,debit_card,1,281.01
PAY004637,O004637,debit_card,1,584.75
PAY004638,O004638,credit_card,3,1152.87
PAY004639,O004639,credit_card,1,25.52
PAY004640,O004640,credit_card,3,697.78
PAY004641,O004641,credit_card,1,275.53
PAY004642,O004642,credit_card,2,799.35
PAY004643,O004643,debit_card,1,212.01
PAY004644,O004644,bank_transfer,1,977.5
PAY004645,O004645,bank_transfer,1,1398.45
PAY004646,O004646,debit_card,1,2268.57
PAY004647,O004647,credit_card,2,653.8
PAY004648,O004648,credit_card,6,967.85
PAY004649,O004649,credit_card,12,503.16
PAY004650,O004650,credit_card,1,443.8
PAY004651,O004651,credit_card,6,475.5
PAY004652,O004652,debit_card,1,2066.65
PAY004653,O004653,debit_card,1,1433.91
PAY004654,O004654,bank_transfer,1,1653.4
PAY004655,O004655,credit_card,2,119.34
PAY004656,O004656,digital_wallet,1,531.13
PAY004657,O004657,bank_transfer,1,341.6
PAY004658,O004658,credit_card,3,728.04
PAY004659,O004659,credit_card,2,2439.9
PAY004660,O004660,credit_card,1,1273.69
PAY004661,O004661,debit_card,1,2755.04
PAY004662,O004662,credit_card,1,2226.18
PAY004663,O004663,credit_card,3,263.63
PAY004664,O004664,credit_card,1,597.22
PAY004665,O004665,credit_card,3,798.83
PAY004666,O004666,credit_card,2,382.46
PAY004667,O004667,debit_card,1,142.89
PAY004668,O004668,credit_card,2,2064.09
PAY004669,O004669,credit_card,6,724.98
PAY004670,O004670,credit_card,12,103.91
PAY004671,O004671,credit_card,3,2748.45
PAY004672,O004672,debit_card,1,639.27
PAY004673,O004673,debit_card,1,195.07
PAY004674,O004674,digital_wallet,1,430.79
PAY004675,O004675,bank_transfer,1,1722.99
PAY004676,O004676,credit_card,2,383.13
PAY004677,O004677,credit_card,6,146.97
PAY004678,O004678,credit_card,6,870.8
PAY004679,O004679,credit_card,3,292.62
PAY004680,O004680,debit_card,1,2127.44
