review_id,order_id,review_score,review_comment,review_date
R004743,O004743,3,Experiencia normal,2025-12-08
R004745,O004745,2,Podría mejorar,2024-11-05
R004746,O004746,3,Experiencia normal,2024-12-19
R004747,O004747,2,Podría mejorar,2024-02-03
R004749,O004749,2,Producto regular,2024-04-30
R004750,O004750,3,Aceptable,2026-06-07
R004751,O004751,4,Todo bien,2024-02-21
R004753,O004753,1,Muy mala experiencia,2025-07-23
R004754,O004754,2,Demora excesiva,2025-02-14
R004755,O004755,4,Todo bien,2025-01-09
R004756,O004756,4,Todo bien,2024-02-03
R004758,O004758,5,Excelente producto,2025-01-26
R004759,O004759,2,Producto regular,2024-06-05
R004761,O004761,1,Muy mala experiencia,2026-01-02
R004762,O004762,3,Experiencia normal,2024-07-31
R004764,O004764,4,Todo bien,2025-05-10
R004765,O004765,5,Excelente producto,2026-01-30
R004766,O004766,5,Llegó perfecto,2024-08-06
R004767,O004767,5,Excelente producto,2025-11-13
R004768,O004768,4,Todo bien,2024-07-06
R004770,O004770,4,,2026-04-11
R004771,O004771,1,Producto llegó tarde,2026-02-22
R004772,O004772,2,Demora excesiva,2024-01-15
R004773,O004773,1,,2024-01-30
R004775,O004775,3,Experiencia normal,2024-05-27
R004778,O004778,1,Producto llegó tarde,2025-05-25
R004779,O004779,5,Excelente producto,2024-02-12
R004781,O004781,4,Buena compra,2025-08-01
R004785,O004785,4,Todo bien,2026-06-02
R004786,O004786,3,Cumple lo esperado,2024-02-13
R004788,O004788,5,Muy buena experiencia,2025-06-04
R004791,O004791,3,Experiencia normal,2025-10-12
R004793,O004793,3,Cumple lo esperado,2024-02-25
R004795,O004795,4,Todo bien,2024-11-05
R004797,O004797,4,Recomendado,2026-03-08
R004799,O004799,5,,2025-08-23
R004800,O004800,4,Recomendado,2024-12-09
R004801,O004801,4,,2024-08-12
R004802,O004802,5,Llegó perfecto,2026-06-05
R004804,O004804,4,Recomendado,2026-04-11
R004805,O004805,1,Muy mala experiencia,2025-01-26
R004806,O004806,5,Excelente producto,2024-05-03
R004807,O004807,4,Recomendado,2025-05-04
R004809,O004809,4,Buena compra,2024-03-06
R004810,O004810,5,Excelente producto,2026-04-24
R004811,O004811,5,Muy buena experiencia,2026-06-12
R004812,O004812,4,Recomendado,2026-04-01
R004813,O004813,4,,2025-09-01
R004814,O004814,2,Podría mejorar,2025-09-18
R004815,O004815,5,Excelente producto,2025-12-04
R004816,O004816,4,Todo bien,2026-05-02
R004818,O004818,4,Recomendado,2026-04-29
R004819,O004819,1,Muy mala experiencia,2024-10-22
R004820,O004820,3,Experiencia normal,2024-11-10
R004821,O004821,4,Recomendado,2025-12-29
R004823,O004823,5,Excelente producto,2025-02-24
R004825,O004825,1,Muy mala experiencia,2026-04-27
R004826,O004826,5,Excelente producto,2025-12-02
R004828,O004828,2,Producto regular,2025-07-12
R004829,O004829,5,Llegó perfecto,2026-02-24
R004831,O004831,3,Cumple lo esperado,2025-12-03
R004833,O004833,5,Llegó perfecto,2025-12-14
R004834,O004834,4,Buena compra,2026-02-03
R004835,O004835,1,Producto llegó tarde,2025-02-07
R004836,O004836,4,Recomendado,2024-11-25
R004838,O004838,5,Excelente producto,2025-03-13
R004839,O004839,4,Recomendado,2026-02-03
R004840,O004840,5,,2026-02-24
R004841,O004841,2,Podría mejorar,2025-12-30
R004842,O004842,5,Llegó perfecto,2025-03-23
R004843,O004843,5,Llegó perfecto,2024-04-14
R004844,O004844,3,Experiencia normal,2026-06-02
R004847,O004847,5,,2024-10-22
R004850,O004850,4,Todo bien,2025-02-05
R004851,O004851,5,Muy buena experiencia,2026-01-27
R004853,O004853,3,Cumple lo esperado,2024-06-08
R004855,O004855,5,Excelente producto,2024-07-04
R004856,O004856,5,Excelente producto,2026-03-10
R004857,O004857,2,Podría mejorar,2024-06-05
R004858,O004858,5,Muy buena experiencia,2025-03-21
R004859,O004859,5,,2024-06-13
R004860,O004860,5,Muy buena experiencia,2024-09-08
R004861,O004861,5,Excelente producto,2026-02-27
R004862,O004862,5,Excelente producto,2024-12-17
R004864,O004864,5,Llegó perfecto,2024-01-31
R004865,O004865,5,,2024-04-26
R004866,O004866,2,,2024-12-03
R004867,O004867,5,Muy buena experiencia,2024-04-11
R004869,O004869,5,Llegó perfecto,2025-06-17
R004870,O004870,4,Recomendado,2025-03-22
R004872,O004872,1,No lo recomiendo,2024-06-05
R004873,O004873,5,Excelente producto,2026-05-17
R004874,O004874,3,Aceptable,2024-12-11
R004875,O004875,5,Muy buena experiencia,2024-05-15
R004876,O004876,4,Recomendado,2026-06-04
R004877,O004877,3,Aceptable,2025-04-08
R004878,O004878,1,Muy mala experiencia,2025-04-01
R004880,O004880,2,Podría mejorar,2024-04-04
R004882,O004882,2,Demora excesiva,2026-06-07
R004883,O004883,4,Todo bien,2026-05-30
R004884,O004884,5,Muy buena experiencia,2026-04-14
R004885,O004885,4,Buena compra,2025-10-16
R004887,O004887,3,Cumple lo esperado,2026-01-07
R004888,O004888,1,,2025-06-10
R004889,O004889,1,No lo recomiendo,2024-05-27
R004890,O004890,4,Buena compra,2024-04-17
R004891,O004891,5,Muy buena experiencia,2026-05-22
R004892,O004892,3,Aceptable,2026-05-18
R004893,O004893,5,Muy buena experiencia,2024-10-05
R004894,O004894,4,Todo bien,2024-07-17
R004895,O004895,4,Recomendado,2024-02-14
R004896,O004896,2,Demora excesiva,2026-06-15
R004897,O004897,4,Buena compra,2026-02-26
R004898,O004898,5,Excelente producto,2024-09-14
R004899,O004899,5,Excelente producto,2024-12-10
R004900,O004900,5,,2026-03-22
R004903,O004903,1,Muy mala experiencia,2024-06-13
R004905,O004905,4,,2024-12-06
R004906,O004906,3,Aceptable,2025-01-23
R004907,O004907,3,Aceptable,2025-07-04
R004908,O004908,1,Muy mala experiencia,2024-07-26
R004912,O004912,4,Todo bien,2024-06-16
R004913,O004913,4,,2025-12-28
R004915,O004915,4,Todo bien,2025-06-27
R004916,O004916,1,Muy mala experiencia,2025-09-17
R004917,O004917,3,Cumple lo esperado,2026-04-06
R004920,O004920,3,Cumple lo esperado,2025-01-20
R004921,O004921,1,Producto llegó tarde,2025-07-21
R004922,O004922,5,Excelente producto,2025-12-30
R004923,O004923,5,Llegó perfecto,2025-12-01
R004924,O004924,1,Producto llegó tarde,2024-02-13
R004925,O004925,4,Recomendado,2026-06-02
R004927,O004927,4,,2024-05-23
R004928,O004928,1,Producto llegó tarde,2025-12-10
R004929,O004929,5,Llegó perfecto,2025-04-14
R004930,O004930,4,Todo bien,2024-04-11
R004931,O004931,5,Llegó perfecto,2025-05-14
R004932,O004932,4,Buena compra,2024-09-26
R004933,O004933,5,Llegó perfecto,2024-06-23
R004934,O004934,2,Podría mejorar,2025-01-11
R004935,O004935,4,Buena compra,2025-04-30
R004936,O004936,3,Cumple lo esperado,2026-05-10
R004937,O004937,4,Recomendado,2024-07-31
R004938,O004938,5,Llegó perfecto,2024-06-26
R004939,O004939,3,,2025-05-26
R004940,O004940,5,Muy buena experiencia,2026-07-12
R004941,O004941,5,,2024-05-20
R004943,O004943,4,Recomendado,2025-01-01
R004944,O004944,1,Muy mala experiencia,2025-10-31
R004945,O004945,4,,2025-06-04
R004946,O004946,4,Recomendado,2024-01-15
R004947,O004947,4,Todo bien,2026-01-06
R004948,O004948,5,Llegó perfecto,2024-01-31
R004949,O004949,5,Excelente producto,2026-05-28
R004951,O004951,5,,2024-07-19
R004953,O004953,2,,2024-10-28
R004954,O004954,1,No lo recomiendo,2025-08-20
R004955,O004955,4,Recomendado,2024-07-16
R004956,O004956,5,Excelente producto,2025-07-08
R004957,O004957,5,Excelente producto,2026-02-27
R004958,O004958,5,Muy buena experiencia,2024-07-28
R004959,O004959,5,Muy buena experiencia,2025-09-13
R004960,O004960,4,Buena compra,2025-08-10
R004962,O004962,5,Excelente producto,2024-06-26
R004963,O004963,3,Aceptable,2026-01-16
R004964,O004964,5,Excelente producto,2026-04-12
R004965,O004965,3,Aceptable,2024-09-25
R004966,O004966,4,Todo bien,2026-06-28
R004967,O004967,5,Muy buena experiencia,2025-04-28
R004968,O004968,3,Experiencia normal,2024-10-30
R004969,O004969,5,Muy buena experiencia,2026-03-20
R004970,O004970,1,Producto llegó tarde,2024-05-08
R004972,O004972,4,Recomendado,2026-05-17
R004973,O004973,1,,2024-08-22
R004974,O004974,5,Muy buena experiencia,2025-03-12
R004975,O004975,4,Buena compra,2024-12-06
R004976,O004976,5,Muy buena experiencia,2024-11-17
R004978,O004978,2,Producto regular,2025-06-14
R004980,O004980,1,No lo recomiendo,2025-04-21
R004981,O004981,3,Cumple lo esperado,2025-10-06
R004982,O004982,5,Muy buena experiencia,2024-06-11
R004983,O004983,4,Todo bien,2024-05-22
R004984,O004984,1,,2024-07-30
R004985,O004985,4,Recomendado,2024-03-18
R004987,O004987,4,Buena compra,2024-03-25
R004988,O004988,4,,2025-03-30
R004990,O004990,2,,2024-05-10
R004991,O004991,4,Todo bien,2026-03-11
R004994,O004994,4,Recomendado,2026-01-22
R004996,O004996,4,Recomendado,2025-08-11
R004997,O004997,2,Demora excesiva,2025-02-14
R004998,O004998,1,Muy mala experiencia,2024-12-25
R005000,O005000,2,Demora excesiva,2024-10-25
R005001,O005001,2,Podría mejorar,2026-02-26
R005004,O005004,4,Todo bien,2024-02-17
R005005,O005005,3,Aceptable,2024-03-07
R005008,O005008,5,Muy buena experiencia,2024-01-17
R005009,O005009,4,Recomendado,2025-02-23
R005011,O005011,4,,2026-06-18
R005012,O005012,4,Recomendado,2026-03-09
R005013,O005013,5,Muy buena experiencia,2026-01-29
R005014,O005014,4,Todo bien,2025-09-05
R005015,O005015,4,Todo bien,2024-09-03
R005019,O005019,5,Llegó perfecto,2025-10-17
R005020,O005020,5,Excelente producto,2026-01-26
R005021,O005021,5,Excelente producto,2024-02-11
R005022,O005022,5,,2025-04-14
R005023,O005023,5,Excelente producto,2026-02-11
R005024,O005024,5,Llegó perfecto,2026-05-07
R005026,O005026,5,Llegó perfecto,2024-04-29
R005027,O005027,1,No lo recomiendo,2025-05-08
R005028,O005028,5,Llegó perfecto,2025-08-01
R005030,O005030,5,Excelente producto,2025-12-07
R005031,O005031,4,Buena compra,2025-04-15
R005032,O005032,5,Llegó perfecto,2025-01-26
R005033,O005033,5,Llegó perfecto,2025-02-07
R005035,O005035,5,Muy buena experiencia,2025-09-04
R005036,O005036,4,Todo bien,2024-07-10
R005037,O005037,5,Muy buena experiencia,2024-12-19
R005038,O005038,5,Llegó perfecto,2025-08-03
R005039,O005039,5,Llegó perfecto,2025-02-08
R005040,O005040,2,Podría mejorar,2024-04-09
R005041,O005041,2,Producto regular,2024-05-10
R005042,O005042,3,Aceptable,2024-12-24
R005043,O005043,5,Muy buena experiencia,2024-01-18
R005045,O005045,4,Todo bien,2024-08-16
R005046,O005046,4,Todo bien,2026-07-05
R005047,O005047,3,Experiencia normal,2025-04-07
R005048,O005048,5,Llegó perfecto,2024-10-30
R005049,O005049,3,Aceptable,2025-10-05
R005050,O005050,1,No lo recomiendo,2024-08-23
R005051,O005051,4,Buena compra,2025-08-29
R005052,O005052,5,Muy buena experiencia,2024-03-14
R005053,O005053,4,Buena compra,2024-09-10
R005055,O005055,1,Muy mala experiencia,2024-02-10
R005056,O005056,1,Producto llegó tarde,2026-03-25
R005057,O005057,3,Experiencia normal,2025-08-15
R005058,O005058,3,Aceptable,2024-01-20
R005059,O005059,3,Aceptable,2024-02-25
R005060,O005060,5,Excelente producto,2026-01-17
R005061,O005061,1,,2024-06-25
R005062,O005062,5,Excelente producto,2024-07-22
R005064,O005064,2,Podría mejorar,2026-06-21
R005067,O005067,5,Muy buena experiencia,2024-07-04
R005070,O005070,5,Llegó perfecto,2026-05-15
R005071,O005071,5,Muy buena experiencia,2024-11-17
R005073,O005073,5,,2024-04-05
R005074,O005074,2,Podría mejorar,2024-01-29
R005076,O005076,5,Excelente producto,2025-06-07
R005077,O005077,1,,2025-10-20
R005079,O005079,1,Muy mala experiencia,2024-04-06
R005080,O005080,5,Excelente producto,2025-02-11
R005083,O005083,5,Excelente producto,2025-01-22
R005084,O005084,5,Muy buena experiencia,2026-01-22
R005085,O005085,5,Llegó perfecto,2025-01-08
R005086,O005086,4,Recomendado,2024-02-27
R005087,O005087,5,Muy buena experiencia,2024-05-17
R005088,O005088,5,Muy buena experiencia,2025-05-19
R005089,O005089,5,Llegó perfecto,2025-08-30
R005092,O005092,3,Aceptable,2026-06-03
R005094,O005094,5,Muy buena experiencia,2025-05-05
R005095,O005095,2,Producto regular,2025-01-22
R005096,O005096,2,Producto regular,2025-02-01
R005097,O005097,4,Buena compra,2024-11-13
R005099,O005099,2,,2024-04-01
R005100,O005100,5,Muy buena experiencia,2024-10-07
R005101,O005101,2,,2025-03-24
R005102,O005102,5,Excelente producto,2025-04-21
R005103,O005103,4,,2025-03-02
R005104,O005104,4,Recomendado,2024-05-03
R005105,O005105,4,Recomendado,2025-05-08
R005106,O005106,2,Demora excesiva,2026-01-02
R005108,O005108,5,Muy buena experiencia,2025-07-18
R005109,O005109,4,Todo bien,2025-03-01
R005111,O005111,5,Llegó perfecto,2026-03-01
R005112,O005112,4,Buena compra,2024-03-09
R005113,O005113,4,Recomendado,2024-06-22
R005114,O005114,4,Recomendado,2024-08-21
R005115,O005115,4,Recomendado,2025-12-10
R005116,O005116,1,Muy mala experiencia,2025-02-10
R005118,O005118,3,Aceptable,2026-03-07
R005119,O005119,2,Demora excesiva,2026-05-06
R005120,O005120,2,Podría mejorar,2025-10-17
R005122,O005122,5,Muy buena experiencia,2025-11-24
R005123,O005123,1,No lo recomiendo,2025-07-27
R005125,O005125,5,Muy buena experiencia,2024-05-22
R005127,O005127,1,No lo recomiendo,2025-12-16
R005129,O005129,4,,2024-10-21
R005130,O005130,4,Buena compra,2024-02-06
R005131,O005131,5,Llegó perfecto,2024-09-12
R005132,O005132,5,Llegó perfecto,2024-01-24
R005133,O005133,5,Muy buena experiencia,2026-04-14
R005134,O005134,5,Excelente producto,2024-09-18
R005135,O005135,5,Excelente producto,2025-10-06
R005136,O005136,5,Llegó perfecto,2025-03-06
R005137,O005137,3,Aceptable,2024-03-11
R005138,O005138,4,Recomendado,2025-02-20
R005140,O005140,4,Recomendado,2024-06-23
R005141,O005141,5,Muy buena experiencia,2025-12-06
R005142,O005142,3,Experiencia normal,2025-06-28
R005143,O005143,4,Buena compra,2024-08-14
R005144,O005144,5,Muy buena experiencia,2025-10-28
R005147,O005147,4,Recomendado,2026-02-24
R005148,O005148,3,Experiencia normal,2024-05-12
R005149,O005149,4,,2025-05-13
R005151,O005151,5,Excelente producto,2024-10-29
R005152,O005152,3,Aceptable,2025-01-25
R005153,O005153,3,Experiencia normal,2025-11-16
R005155,O005155,4,Recomendado,2026-01-10
R005156,O005156,5,Excelente producto,2026-03-06
R005158,O005158,5,Excelente producto,2025-06-04
R005159,O005159,4,,2025-02-01
R005161,O005161,5,Excelente producto,2024-09-07
R005163,O005163,5,Muy buena experiencia,2025-10-22
R005164,O005164,4,Recomendado,2024-04-27
R005165,O005165,3,Cumple lo esperado,2024-12-14
R005166,O005166,5,Llegó perfecto,2025-07-31
R005167,O005167,3,Cumple lo esperado,2024-06-09
R005168,O005168,2,Podría mejorar,2025-04-07
R005169,O005169,5,Llegó perfecto,2026-07-03
R005171,O005171,5,Muy buena experiencia,2026-02-12
R005172,O005172,1,No lo recomiendo,2025-10-01
R005173,O005173,4,Buena compra,2025-07-22
R005174,O005174,4,Todo bien,2026-05-10
R005175,O005175,3,Aceptable,2025-06-18
R005177,O005177,1,Muy mala experiencia,2026-06-06
R005178,O005178,5,Excelente producto,2024-09-17
R005179,O005179,5,Muy buena experiencia,2024-12-18
R005182,O005182,3,Cumple lo esperado,2025-05-21
R005183,O005183,2,Podría mejorar,2024-01-29
R005184,O005184,3,Aceptable,2025-10-26
R005185,O005185,5,Muy buena experiencia,2024-06-26
R005187,O005187,5,,2025-10-24
R005188,O005188,5,Llegó perfecto,2025-05-08
R005189,O005189,3,Aceptable,2024-07-02
R005191,O005191,2,Producto regular,2025-03-17
R005192,O005192,1,Muy mala experiencia,2024-10-15
R005193,O005193,1,Muy mala experiencia,2024-05-30
R005194,O005194,1,Producto llegó tarde,2024-09-19
R005195,O005195,5,Muy buena experiencia,2024-04-20
R005196,O005196,4,,2025-10-09
R005197,O005197,2,Demora excesiva,2025-01-14
R005198,O005198,2,Podría mejorar,2026-05-21
R005199,O005199,5,Muy buena experiencia,2024-07-16
R005200,O005200,4,Todo bien,2024-02-22
R005202,O005202,3,,2024-07-06
R005203,O005203,3,Aceptable,2026-04-30
R005204,O005204,4,Todo bien,2024-05-14
R005207,O005207,4,Recomendado,2026-04-06
R005208,O005208,4,Recomendado,2025-04-22
R005209,O005209,4,Recomendado,2025-08-14
R005210,O005210,2,Podría mejorar,2024-02-22
R005211,O005211,5,Excelente producto,2024-05-22
R005213,O005213,4,Recomendado,2024-10-17
R005215,O005215,2,Podría mejorar,2026-02-19
R005216,O005216,5,Llegó perfecto,2024-07-05
R005217,O005217,1,No lo recomiendo,2025-07-13
R005218,O005218,5,Llegó perfecto,2025-05-21
R005219,O005219,5,Llegó perfecto,2024-05-07
R005220,O005220,1,No lo recomiendo,2024-11-23
R005221,O005221,4,Buena compra,2024-02-06
R005223,O005223,3,Aceptable,2025-04-10
R005225,O005225,5,Llegó perfecto,2024-03-07
R005227,O005227,3,,2024-05-13
R005228,O005228,4,Buena compra,2024-12-28
R005229,O005229,4,Todo bien,2024-08-06
R005230,O005230,2,,2024-07-09
R005231,O005231,5,Excelente producto,2025-08-15
R005232,O005232,4,Recomendado,2025-09-26
R005235,O005235,4,Recomendado,2025-01-30
R005237,O005237,1,Muy mala experiencia,2024-02-09
R005238,O005238,5,Llegó perfecto,2025-08-05
R005240,O005240,4,Todo bien,2024-11-08
R005241,O005241,4,,2024-09-11
R005242,O005242,4,Recomendado,2025-04-26
R005243,O005243,5,,2024-10-23
R005244,O005244,5,,2025-10-15
R005249,O005249,5,Muy buena experiencia,2024-02-25
R005250,O005250,4,Buena compra,2024-09-27
R005252,O005252,1,Producto llegó tarde,2024-05-08
R005253,O005253,1,Producto llegó tarde,2025-05-08
R005255,O005255,3,Cumple lo esperado,2025-10-02
R005256,O005256,5,Excelente producto,2026-06-19
R005257,O005257,2,Producto regular,2025-11-30
R005259,O005259,5,Llegó perfecto,2026-03-12
R005260,O005260,4,Todo bien,2025-02-09
R005261,O005261,4,Buena compra,2025-07-21
R005262,O005262,5,Excelente producto,2025-03-24
R005263,O005263,3,Cumple lo esperado,2024-05-22
R005264,O005264,4,Recomendado,2024-04-30
R005265,O005265,2,Demora excesiva,2024-06-07
R005266,O005266,4,Recomendado,2026-01-15
R005267,O005267,5,Excelente producto,2024-09-24
R005268,O005268,5,Muy buena experiencia,2025-03-20
R005269,O005269,3,Experiencia normal,2024-06-29
R005270,O005270,5,,2025-05-03
R005271,O005271,5,Muy buena experiencia,2025-11-12
R005272,O005272,3,Cumple lo esperado,2024-06-05
R005274,O005274,3,Experiencia normal,2025-06-28
R005275,O005275,5,Muy buena experiencia,2026-05-23
R005276,O005276,5,,2025-09-11
R005277,O005277,5,Excelente producto,2024-12-18
R005278,O005278,1,No lo recomiendo,2024-07-07
R005279,O005279,4,Recomendado,2025-03-11
R005281,O005281,5,Llegó perfecto,2026-02-05
R005282,O005282,4,Buena compra,2026-01-01
R005283,O005283,4,Todo bien,2025-05-05
R005284,O005284,5,Excelente producto,2025-02-01
R005285,O005285,1,Muy mala experiencia,2024-04-26
R005287,O005287,5,Excelente producto,2024-03-26
R005288,O005288,3,Experiencia normal,2026-01-23
R005289,O005289,5,,2024-03-03
R005290,O005290,2,Producto regular,2025-08-15
R005291,O005291,5,Muy buena experiencia,2025-12-10
R005296,O005296,3,Experiencia normal,2025-11-01
R005298,O005298,5,Llegó perfecto,2024-03-15
R005300,O005300,5,,2024-10-14
R005301,O005301,3,Experiencia normal,2025-02-28
R005302,O005302,4,Todo bien,2026-06-23
R005303,O005303,3,Aceptable,2024-07-17
R005304,O005304,5,Muy buena experiencia,2024-04-26
R005305,O005305,4,Todo bien,2026-04-04
R005306,O005306,5,Muy buena experiencia,2024-05-04
R005307,O005307,1,Producto llegó tarde,2024-12-02
R005308,O005308,3,Cumple lo esperado,2026-07-14
R005309,O005309,1,,2025-07-31
R005310,O005310,4,Recomendado,2025-11-19
R005311,O005311,4,,2025-05-05
R005313,O005313,5,Excelente producto,2024-05-21
