order_id,customer_id,purchase_datetime,status,estimated_delivery_datetime,delivered_datetime
O004701,C00119,2024-11-19 13:01:01,cancelled,2024-11-28 13:01:01,
O004702,C01195,2024-05-01 14:53:01,cancelled,2024-05-04 14:53:01,
O004703,C02073,2024-05-03 13:11:53,delivered,2024-05-06 13:11:53,2024-05-12 13:11:53
O004704,C00348,2025-05-27 23:44:01,delivered,2025-06-08 23:44:01,2025-06-04 23:44:01
O004705,C01159,2025-10-14 04:05:59,delivered,2025-10-24 04:05:59,2025-10-20 04:05:59
O004706,C00150,2025-11-13 07:32:54,cancelled,2025-11-18 07:32:54,
O004707,C01987,2024-09-10 10:58:15,returned,2024-09-19 10:58:15,2024-09-22 10:58:15
O004708,C01994,2025-07-15 14:59:11,cancelled,2025-07-19 14:59:11,
O004709,C01840,2026-02-12 10:35:53,delivered,2026-02-23 10:35:53,2026-02-17 10:35:53
O004710,C01918,2025-01-03 13:38:18,delivered,2025-01-08 13:38:18,2025-01-05 13:38:18
O004711,C02119,2024-09-10 00:56:25,delivered,2024-09-19 00:56:25,2024-09-16 00:56:25
O004712,C00957,2025-04-24 18:11:09,delivered,2025-04-27 18:11:09,2025-04-28 18:11:09
O004713,C00617,2024-09-13 20:30:38,returned,2024-09-25 20:30:38,2024-09-20 20:30:38
O004714,C01185,2024-04-25 04:45:17,cancelled,2024-04-30 04:45:17,
O004715,C01567,2025-12-21 10:00:47,delivered,2025-12-28 10:00:47,2025-12-26 10:00:47
O004716,C01548,2026-01-09 20:40:14,delivered,2026-01-12 20:40:14,2026-01-15 20:40:14
O004717,C01941,2024-09-07 07:36:55,delivered,2024-09-16 07:36:55,2024-09-16 07:36:55
O004718,C01108,2026-01-12 18:58:52,delivered,2026-01-15 18:58:52,2026-01-16 18:58:52
O004719,C01063,2024-05-21 03:58:22,delivered,2024-05-28 03:58:22,2024-05-31 03:58:22
O004720,C02218,2025-06-13 03:08:35,cancelled,2025-06-20 03:08:35,
O004721,C02147,2025-04-19 17:18:42,delivered,2025-04-21 17:18:42,2025-04-27 17:18:42
O004722,C00898,2024-01-15 17:33:09,shipped,2024-01-19 17:33:09,
O004723,C00800,2024-04-03 20:09:22,delivered,2024-04-15 20:09:22,2024-04-10 20:09:22
O004724,C01580,2025-11-05 16:08:03,delivered,2025-11-15 16:08:03,2025-11-15 16:08:03
O004725,C01501,2024-02-11 11:35:38,delivered,2024-02-13 11:35:38,2024-02-19 11:35:38
O004726,C01971,2025-03-29 19:27:08,shipped,2025-04-10 19:27:08,
O004727,C00390,2025-03-06 13:44:31,delivered,2025-03-08 13:44:31,2025-03-13 13:44:31
O004728,C01740,2024-03-17 07:47:16,delivered,2024-03-26 07:47:16,2024-03-25 07:47:16
O004729,C01979,2026-01-27 00:08:47,delivered,2026-02-02 00:08:47,2026-02-02 00:08:47
O004730,C00743,2025-04-05 04:55:11,delivered,2025-04-15 04:55:11,2025-04-09 04:55:11
O004731,C01217,2026-06-07 09:21:01,delivered,2026-06-13 09:21:01,2026-06-11 09:21:01
O004732,C01292,2024-11-11 20:41:01,delivered,2024-11-16 20:41:01,2024-11-14 20:41:01
O004733,C00107,2026-05-11 04:39:36,delivered,2026-05-20 04:39:36,2026-05-14 04:39:36
O004734,C00497,2024-01-05 18:45:41,delivered,2024-01-13 18:45:41,2024-01-09 18:45:41
O004735,C00196,2025-11-09 07:31:46,delivered,2025-11-13 07:31:46,2025-11-16 07:31:46
O004736,C00939,2024-08-02 15:32:21,delivered,2024-08-09 15:32:21,2024-08-08 15:32:21
O004737,C01034,2025-09-11 12:58:05,shipped,2025-09-17 12:58:05,
O004738,C00489,2024-02-16 09:15:02,cancelled,2024-02-28 09:15:02,
O004739,C00860,2025-01-20 08:45:24,delivered,2025-01-24 08:45:24,2025-01-29 08:45:24
O004740,C01417,2024-09-20 21:54:32,delivered,2024-09-27 21:54:32,2024-09-27 21:54:32
O004741,C02185,2024-12-09 09:13:03,delivered,2024-12-19 09:13:03,2024-12-17 09:13:03
O004742,C02443,2024-08-02 05:30:03,returned,2024-08-14 05:30:03,2024-08-12 05:30:03
O004743,C01922,2025-12-01 11:53:18,delivered,2025-12-12 11:53:18,2025-12-08 11:53:18
O004744,C00832,2024-06-14 19:54:15,delivered,2024-06-24 19:54:15,2024-06-16 19:54:15
O004745,C01414,2024-11-01 23:53:43,delivered,2024-11-08 23:53:43,2024-11-09 23:53:43
O004746,C02394,2024-12-05 16:26:12,delivered,2024-12-13 16:26:12,2024-12-14 16:26:12
O004747,C00516,2024-01-23 06:00:04,returned,2024-01-26 06:00:04,2024-01-31 06:00:04
O004748,C01664,2025-08-15 07:24:38,delivered,2025-08-27 07:24:38,2025-08-18 07:24:38
O004749,C01898,2024-04-23 07:25:54,delivered,2024-05-02 07:25:54,2024-04-28 07:25:54
O004750,C00359,2026-06-04 08:29:51,delivered,2026-06-06 08:29:51,2026-06-08 08:29:51
O004751,C00317,2024-02-17 21:31:00,delivered,2024-02-27 21:31:00,2024-02-21 21:31:00
O004752,C02036,2025-05-12 13:19:03,processing,2025-05-22 13:19:03,
O004753,C01316,2025-07-20 07:08:29,delivered,2025-07-23 07:08:29,2025-07-27 07:08:29
O004754,C00282,2025-01-31 15:35:24,delivered,2025-02-04 15:35:24,2025-02-05 15:35:24
O004755,C00632,2025-01-02 10:54:29,delivered,2025-01-09 10:54:29,2025-01-10 10:54:29
O004756,C02237,2024-01-26 17:06:51,delivered,2024-02-04 17:06:51,2024-02-04 17:06:51
O004757,C01617,2024-04-12 19:35:14,delivered,2024-04-15 19:35:14,2024-04-16 19:35:14
O004758,C01289,2025-01-13 23:41:50,delivered,2025-01-20 23:41:50,2025-01-18 23:41:50
O004759,C01045,2024-05-17 03:00:50,returned,2024-05-26 03:00:50,2024-05-25 03:00:50
O004760,C02215,2025-04-13 11:56:38,shipped,2025-04-21 11:56:38,
O004761,C01578,2025-12-20 10:24:56,delivered,2025-12-25 10:24:56,2025-12-30 10:24:56
O004762,C01229,2024-07-11 14:14:55,delivered,2024-07-16 14:14:55,2024-07-19 14:14:55
O004763,C01136,2026-04-06 13:41:35,delivered,2026-04-16 13:41:35,2026-04-12 13:41:35
O004764,C02019,2025-04-27 15:42:57,delivered,2025-05-04 15:42:57,2025-04-30 15:42:57
O004765,C00879,2026-01-11 20:06:50,delivered,2026-01-18 20:06:50,2026-01-17 20:06:50
O004766,C00323,2024-08-03 16:28:51,delivered,2024-08-11 16:28:51,2024-08-08 16:28:51
O004767,C00824,2025-11-02 00:09:27,delivered,2025-11-08 00:09:27,2025-11-10 00:09:27
O004768,C01115,2024-06-30 02:07:04,delivered,2024-07-10 02:07:04,2024-07-05 02:07:04
O004769,C01334,2026-06-18 21:56:12,shipped,2026-06-23 21:56:12,
O004770,C00987,2026-03-26 23:24:08,delivered,2026-03-31 23:24:08,2026-04-03 23:24:08
O004771,C00898,2026-02-04 18:57:47,delivered,2026-02-08 18:57:47,2026-02-14 18:57:47
O004772,C00186,2024-01-06 06:48:02,delivered,2024-01-16 06:48:02,2024-01-09 06:48:02
O004773,C01056,2024-01-27 19:25:12,delivered,2024-02-01 19:25:12,2024-02-04 19:25:12
O004774,C00228,2024-09-27 13:05:45,processing,2024-10-02 13:05:45,
O004775,C00722,2024-05-14 22:11:12,delivered,2024-05-20 22:11:12,2024-05-27 22:11:12
O004776,C01735,2026-02-27 21:31:01,cancelled,2026-03-10 21:31:01,
O004777,C00017,2026-03-16 04:50:36,delivered,2026-03-21 04:50:36,2026-03-20 04:50:36
O004778,C01978,2025-05-18 14:14:43,delivered,2025-05-24 14:14:43,2025-05-24 14:14:43
O004779,C00568,2024-02-05 11:54:18,delivered,2024-02-13 11:54:18,2024-02-11 11:54:18
O004780,C01418,2025-01-10 23:37:57,delivered,2025-01-16 23:37:57,2025-01-11 23:37:57
O004781,C00798,2025-07-27 16:11:10,delivered,2025-08-06 16:11:10,2025-08-02 16:11:10
O004782,C01474,2026-02-13 17:50:00,shipped,2026-02-23 17:50:00,
O004783,C00538,2024-01-26 21:48:08,cancelled,2024-01-30 21:48:08,
O004784,C00782,2024-12-06 00:40:53,cancelled,2024-12-17 00:40:53,
O004785,C02327,2026-05-14 01:38:51,delivered,2026-05-23 01:38:51,2026-05-15 01:38:51
O004786,C01203,2024-01-27 22:28:17,delivered,2024-02-05 22:28:17,2024-02-01 22:28:17
O004787,C01973,2024-09-12 12:51:14,delivered,2024-09-14 12:51:14,2024-09-20 12:51:14
O004788,C02391,2025-06-01 20:38:30,delivered,2025-06-06 20:38:30,2025-06-07 20:38:30
O004789,C01775,2024-07-10 00:11:36,delivered,2024-07-19 00:11:36,2024-07-16 00:11:36
O004790,C02139,2024-09-13 19:50:30,delivered,2024-09-16 19:50:30,2024-09-23 19:50:30
O004791,C01153,2025-09-23 06:30:51,delivered,2025-10-02 06:30:51,2025-09-27 06:30:51
O004792,C02493,2024-09-18 20:56:18,processing,2024-09-30 20:56:18,
O004793,C02049,2024-02-21 07:22:21,delivered,2024-03-02 07:22:21,2024-02-25 07:22:21
O004794,C00035,2025-02-11 23:15:48,cancelled,2025-02-22 23:15:48,
O004795,C01999,2024-10-24 21:45:07,delivered,2024-10-29 21:45:07,2024-10-31 21:45:07
O004796,C02419,2025-03-04 05:58:33,shipped,2025-03-06 05:58:33,
O004797,C02053,2026-02-25 06:04:57,delivered,2026-03-09 06:04:57,2026-03-03 06:04:57
O004798,C02170,2025-11-25 01:51:09,shipped,2025-12-04 01:51:09,
O004799,C01467,2025-08-11 16:30:39,delivered,2025-08-16 16:30:39,2025-08-18 16:30:39
O004800,C02068,2024-11-30 23:10:59,delivered,2024-12-09 23:10:59,2024-12-04 23:10:59
O004801,C00807,2024-08-01 21:57:32,delivered,2024-08-10 21:57:32,2024-08-06 21:57:32
O004802,C02169,2026-05-27 07:29:50,delivered,2026-06-08 07:29:50,2026-06-01 07:29:50
O004803,C02371,2024-06-29 11:58:41,delivered,2024-07-02 11:58:41,2024-06-30 11:58:41
O004804,C02057,2026-03-30 15:58:47,delivered,2026-04-04 15:58:47,2026-04-08 15:58:47
O004805,C01390,2025-01-23 17:28:46,delivered,2025-02-02 17:28:46,2025-02-06 17:28:46
O004806,C00182,2024-04-26 12:50:47,delivered,2024-05-03 12:50:47,2024-05-03 12:50:47
O004807,C02235,2025-04-29 18:28:42,delivered,2025-05-06 18:28:42,2025-05-07 18:28:42
O004808,C01391,2024-02-06 14:25:59,shipped,2024-02-14 14:25:59,
O004809,C00858,2024-02-16 16:08:34,delivered,2024-02-24 16:08:34,2024-02-24 16:08:34
O004810,C00507,2026-04-05 17:14:27,delivered,2026-04-17 17:14:27,2026-04-06 17:14:27
O004811,C01387,2026-06-01 19:45:51,delivered,2026-06-13 19:45:51,2026-06-09 19:45:51
O004812,C01990,2026-03-27 14:03:44,delivered,2026-04-01 14:03:44,2026-04-03 14:03:44
O004813,C01456,2025-08-13 23:36:08,delivered,2025-08-21 23:36:08,2025-08-17 23:36:08
O004814,C01642,2025-09-09 12:38:28,delivered,2025-09-17 12:38:28,2025-09-15 12:38:28
O004815,C00757,2025-11-25 21:16:43,delivered,2025-11-28 21:16:43,2025-11-27 21:16:43
O004816,C01720,2026-04-25 11:28:08,delivered,2026-05-06 11:28:08,2026-05-02 11:28:08
O004817,C01103,2025-04-28 12:42:18,processing,2025-05-03 12:42:18,
O004818,C01754,2026-04-14 09:55:02,delivered,2026-04-20 09:55:02,2026-04-18 09:55:02
O004819,C01761,2024-10-14 08:42:31,returned,2024-10-26 08:42:31,2024-10-19 08:42:31
O004820,C00515,2024-10-21 20:40:08,delivered,2024-10-27 20:40:08,2024-10-26 20:40:08
O004821,C01391,2025-12-24 07:58:34,delivered,2025-12-27 07:58:34,2025-12-31 07:58:34
O004822,C00166,2026-02-19 13:39:27,processing,2026-03-02 13:39:27,
O004823,C02192,2025-02-08 01:53:48,delivered,2025-02-14 01:53:48,2025-02-10 01:53:48
O004824,C02468,2024-09-14 10:33:29,processing,2024-09-26 10:33:29,
O004825,C01923,2026-04-11 15:50:30,delivered,2026-04-20 15:50:30,2026-04-16 15:50:30
O004826,C00339,2025-11-27 01:22:42,delivered,2025-12-07 01:22:42,2025-12-02 01:22:42
O004827,C01042,2024-12-14 06:55:00,delivered,2024-12-18 06:55:00,2024-12-24 06:55:00
O004828,C00483,2025-06-27 16:22:10,delivered,2025-06-30 16:22:10,2025-07-03 16:22:10
O004829,C00887,2026-02-15 08:23:52,delivered,2026-02-27 08:23:52,2026-02-16 08:23:52
O004830,C00755,2025-06-15 16:09:10,processing,2025-06-20 16:09:10,
O004831,C00901,2025-11-23 00:59:25,delivered,2025-11-25 00:59:25,2025-12-01 00:59:25
O004832,C01199,2024-09-17 02:55:43,delivered,2024-09-19 02:55:43,2024-09-21 02:55:43
O004833,C00572,2025-12-11 07:49:54,delivered,2025-12-13 07:49:54,2025-12-14 07:49:54
O004834,C01158,2026-01-19 10:02:54,delivered,2026-01-28 10:02:54,2026-01-26 10:02:54
O004835,C00992,2025-01-29 23:11:49,delivered,2025-01-31 23:11:49,2025-02-04 23:11:49
O004836,C00843,2024-11-08 07:02:45,delivered,2024-11-11 07:02:45,2024-11-14 07:02:45
O004837,C01801,2025-06-27 13:26:22,shipped,2025-06-29 13:26:22,
O004838,C01367,2025-03-01 10:46:00,delivered,2025-03-04 10:46:00,2025-03-06 10:46:00
O004839,C01581,2026-01-19 16:37:11,delivered,2026-01-31 16:37:11,2026-01-22 16:37:11
O004840,C00555,2026-02-18 13:00:35,delivered,2026-03-01 13:00:35,2026-02-24 13:00:35
O004841,C02347,2025-12-22 12:10:10,delivered,2025-12-31 12:10:10,2025-12-25 12:10:10
O004842,C00562,2025-03-06 12:48:14,delivered,2025-03-17 12:48:14,2025-03-09 12:48:14
O004843,C02073,2024-04-11 10:01:34,delivered,2024-04-16 10:01:34,2024-04-12 10:01:34
O004844,C01515,2026-05-15 22:46:08,delivered,2026-05-24 22:46:08,2026-05-16 22:46:08
O004845,C00745,2024-09-25 20:37:47,processing,2024-10-03 20:37:47,
O004846,C01636,2026-04-25 07:29:52,cancelled,2026-05-02 07:29:52,
O004847,C00700,2024-10-02 23:33:33,delivered,2024-10-14 23:33:33,2024-10-06 23:33:33
O004848,C01307,2024-02-03 10:52:33,shipped,2024-02-11 10:52:33,
O004849,C00264,2026-03-10 08:12:41,delivered,2026-03-18 08:12:41,2026-03-17 08:12:41
O004850,C01291,2025-01-29 11:48:15,delivered,2025-02-03 11:48:15,2025-02-05 11:48:15
O004851,C00608,2026-01-24 20:42:53,delivered,2026-02-05 20:42:53,2026-01-26 20:42:53
O004852,C00451,2024-05-25 15:56:34,shipped,2024-06-03 15:56:34,
O004853,C01992,2024-05-26 13:52:49,delivered,2024-06-04 13:52:49,2024-05-28 13:52:49
O004854,C00012,2024-02-17 11:22:30,delivered,2024-02-21 11:22:30,2024-02-25 11:22:30
O004855,C00656,2024-06-18 17:29:47,delivered,2024-06-30 17:29:47,2024-06-23 17:29:47
O004856,C02137,2026-02-19 12:46:25,delivered,2026-03-03 12:46:25,2026-02-26 12:46:25
O004857,C01138,2024-06-02 18:08:36,delivered,2024-06-04 18:08:36,2024-06-08 18:08:36
O004858,C01026,2025-03-02 11:00:43,delivered,2025-03-09 11:00:43,2025-03-04 11:00:43
O004859,C01868,2024-05-30 17:27:07,delivered,2024-06-11 17:27:07,2024-06-07 17:27:07
O004860,C02170,2024-09-04 01:56:24,delivered,2024-09-12 01:56:24,2024-09-11 01:56:24
O004861,C00662,2026-02-18 05:00:16,delivered,2026-02-23 05:00:16,2026-02-19 05:00:16
O004862,C02467,2024-12-07 17:39:08,delivered,2024-12-18 17:39:08,2024-12-13 17:39:08
O004863,C00535,2024-05-14 21:33:20,shipped,2024-05-23 21:33:20,
O004864,C00645,2024-01-18 12:02:19,delivered,2024-01-21 12:02:19,2024-01-21 12:02:19
O004865,C01289,2024-04-11 17:00:20,delivered,2024-04-16 17:00:20,2024-04-14 17:00:20
O004866,C00919,2024-11-16 17:53:06,delivered,2024-11-20 17:53:06,2024-11-26 17:53:06
O004867,C00043,2024-04-07 02:37:55,delivered,2024-04-19 02:37:55,2024-04-14 02:37:55
O004868,C00239,2025-09-15 10:59:43,processing,2025-09-23 10:59:43,
O004869,C02011,2025-06-11 05:15:43,delivered,2025-06-21 05:15:43,2025-06-14 05:15:43
O004870,C02270,2025-03-05 09:48:35,delivered,2025-03-12 09:48:35,2025-03-11 09:48:35
O004871,C01934,2025-01-02 04:48:59,delivered,2025-01-08 04:48:59,2025-01-09 04:48:59
O004872,C01939,2024-05-29 13:15:34,delivered,2024-06-02 13:15:34,2024-06-07 13:15:34
O004873,C00749,2026-04-28 20:40:33,delivered,2026-05-06 20:40:33,2026-05-02 20:40:33
O004874,C00450,2024-12-07 08:38:33,delivered,2024-12-10 08:38:33,2024-12-13 08:38:33
O004875,C00014,2024-04-29 15:00:04,delivered,2024-05-01 15:00:04,2024-05-03 15:00:04
O004876,C01141,2026-05-27 06:06:00,delivered,2026-06-02 06:06:00,2026-05-30 06:06:00
O004877,C01695,2025-03-25 04:28:32,returned,2025-04-03 04:28:32,2025-03-31 04:28:32
O004878,C01189,2025-03-17 22:32:46,delivered,2025-03-21 22:32:46,2025-03-29 22:32:46
O004879,C02185,2024-05-19 16:22:15,delivered,2024-05-25 16:22:15,2024-05-26 16:22:15
O004880,C00742,2024-03-23 15:02:13,delivered,2024-03-27 15:02:13,2024-03-31 15:02:13
O004881,C01029,2025-10-15 02:31:26,delivered,2025-10-17 02:31:26,2025-10-20 02:31:26
O004882,C00684,2026-05-24 15:03:36,delivered,2026-05-31 15:03:36,2026-05-25 15:03:36
O004883,C02003,2026-05-16 06:25:34,delivered,2026-05-24 06:25:34,2026-05-24 06:25:34
O004884,C01765,2026-03-28 06:55:53,delivered,2026-04-02 06:55:53,2026-04-02 06:55:53
O004885,C00444,2025-10-11 15:51:58,delivered,2025-10-21 15:51:58,2025-10-19 15:51:58
O004886,C00460,2026-04-13 06:05:23,cancelled,2026-04-20 06:05:23,
O004887,C01622,2025-12-31 18:09:29,delivered,2026-01-11 18:09:29,2026-01-01 18:09:29
O004888,C02304,2025-06-06 20:30:41,delivered,2025-06-08 20:30:41,2025-06-11 20:30:41
O004889,C02018,2024-05-07 15:50:54,returned,2024-05-18 15:50:54,2024-05-22 15:50:54
O004890,C01455,2024-04-04 22:56:20,delivered,2024-04-14 22:56:20,2024-04-14 22:56:20
O004891,C01778,2026-05-02 16:42:32,delivered,2026-05-06 16:42:32,2026-05-03 16:42:32
O004892,C00545,2026-05-03 13:08:08,delivered,2026-05-06 13:08:08,2026-05-08 13:08:08
O004893,C00123,2024-09-27 22:25:09,delivered,2024-10-03 22:25:09,2024-10-02 22:25:09
O004894,C02202,2024-07-07 23:23:30,delivered,2024-07-19 23:23:30,2024-07-15 23:23:30
O004895,C02280,2024-01-27 02:45:14,delivered,2024-01-30 02:45:14,2024-01-31 02:45:14
O004896,C01678,2026-05-31 12:33:54,returned,2026-06-12 12:33:54,2026-06-05 12:33:54
O004897,C00820,2026-02-22 05:49:58,delivered,2026-03-05 05:49:58,2026-03-04 05:49:58
O004898,C01353,2024-08-28 22:55:49,delivered,2024-09-06 22:55:49,2024-08-31 22:55:49
O004899,C00899,2024-12-06 02:25:31,delivered,2024-12-14 02:25:31,2024-12-16 02:25:31
O004900,C02119,2026-03-04 23:34:56,delivered,2026-03-16 23:34:56,2026-03-09 23:34:56
O004901,C00722,2026-01-29 00:48:50,processing,2026-01-31 00:48:50,
O004902,C00095,2024-09-28 08:24:52,shipped,2024-10-04 08:24:52,
O004903,C01332,2024-05-30 06:11:46,delivered,2024-06-08 06:11:46,2024-06-03 06:11:46
O004904,C01476,2025-08-30 05:57:27,delivered,2025-09-04 05:57:27,2025-09-07 05:57:27
O004905,C01076,2024-12-02 22:44:49,delivered,2024-12-14 22:44:49,2024-12-07 22:44:49
O004906,C00110,2025-01-08 02:30:18,delivered,2025-01-16 02:30:18,2025-01-21 02:30:18
O004907,C01926,2025-06-23 08:36:08,delivered,2025-07-05 08:36:08,2025-07-02 08:36:08
O004908,C01676,2024-07-08 14:53:26,delivered,2024-07-10 14:53:26,2024-07-15 14:53:26
O004909,C02354,2024-10-01 19:13:45,delivered,2024-10-13 19:13:45,2024-10-05 19:13:45
O004910,C01838,2024-05-07 07:34:41,delivered,2024-05-17 07:34:41,2024-05-11 07:34:41
O004911,C02190,2026-02-13 22:20:29,shipped,2026-02-18 22:20:29,
O004912,C00392,2024-05-28 03:13:35,delivered,2024-06-08 03:13:35,2024-06-04 03:13:35
O004913,C00152,2025-12-08 22:05:01,returned,2025-12-17 22:05:01,2025-12-18 22:05:01
O004914,C01702,2024-04-21 01:10:51,processing,2024-04-27 01:10:51,
O004915,C00700,2025-06-20 01:12:37,delivered,2025-06-22 01:12:37,2025-06-24 01:12:37
O004916,C01981,2025-09-14 07:45:12,returned,2025-09-20 07:45:12,2025-09-20 07:45:12
O004917,C02055,2026-04-02 00:14:21,delivered,2026-04-12 00:14:21,2026-04-08 00:14:21
O004918,C01894,2024-05-29 19:37:37,shipped,2024-05-31 19:37:37,
O004919,C00266,2025-05-30 23:19:57,shipped,2025-06-10 23:19:57,
O004920,C01318,2025-01-02 15:40:12,delivered,2025-01-14 15:40:12,2025-01-04 15:40:12
O004921,C01036,2025-07-09 18:18:00,delivered,2025-07-13 18:18:00,2025-07-15 18:18:00
O004922,C00612,2025-12-25 08:08:59,delivered,2026-01-02 08:08:59,2025-12-30 08:08:59
O004923,C01025,2025-11-22 19:44:16,delivered,2025-11-29 19:44:16,2025-11-24 19:44:16
O004924,C00551,2024-02-02 18:45:04,delivered,2024-02-08 18:45:04,2024-02-12 18:45:04
O004925,C01872,2026-05-15 01:39:44,delivered,2026-05-24 01:39:44,2026-05-26 01:39:44
O004926,C01013,2024-02-26 00:12:39,delivered,2024-03-08 00:12:39,2024-03-05 00:12:39
O004927,C01417,2024-05-12 10:06:15,delivered,2024-05-23 10:06:15,2024-05-18 10:06:15
O004928,C01757,2025-12-07 21:26:05,delivered,2025-12-09 21:26:05,2025-12-13 21:26:05
O004929,C00265,2025-04-08 17:14:46,delivered,2025-04-13 17:14:46,2025-04-12 17:14:46
O004930,C02162,2024-03-24 16:05:08,delivered,,2024-03-27 16:05:08
O004931,C01873,2025-04-24 16:09:50,delivered,2025-04-30 16:09:50,2025-04-30 16:09:50
O004932,C01358,2024-09-12 04:25:59,delivered,2024-09-16 04:25:59,2024-09-14 04:25:59
O004933,C01136,2024-06-20 19:45:29,delivered,2024-06-26 19:45:29,2024-06-25 19:45:29
O004934,C00920,2024-12-28 00:04:29,delivered,2024-12-30 00:04:29,2025-01-05 00:04:29
O004935,C01571,2025-04-19 10:47:55,delivered,2025-04-27 10:47:55,2025-04-27 10:47:55
O004936,C01749,2026-04-23 02:25:29,delivered,2026-05-05 02:25:29,2026-04-27 02:25:29
O004937,C01803,2024-07-16 00:59:07,delivered,2024-07-21 00:59:07,2024-07-20 00:59:07
O004938,C02457,2024-06-11 21:28:17,delivered,2024-06-21 21:28:17,2024-06-22 21:28:17
O004939,C00155,2025-05-07 03:34:33,delivered,2025-05-12 03:34:33,2025-05-12 03:34:33
O004940,C02132,2026-06-30 16:32:30,delivered,2026-07-09 16:32:30,2026-07-04 16:32:30
O004941,C02240,2024-04-30 23:57:02,delivered,2024-05-12 23:57:02,2024-05-06 23:57:02
O004942,C02168,2024-06-23 12:40:42,delivered,2024-07-01 12:40:42,2024-06-24 12:40:42
O004943,C00126,2024-12-12 13:45:30,delivered,2024-12-16 13:45:30,2024-12-14 13:45:30
O004944,C00426,2025-10-17 15:08:18,delivered,2025-10-29 15:08:18,2025-10-26 15:08:18
O004945,C00456,2025-05-28 06:52:38,delivered,2025-06-01 06:52:38,2025-06-02 06:52:38
O004946,C02322,2024-01-02 03:57:12,delivered,2024-01-14 03:57:12,2024-01-10 03:57:12
O004947,C00369,2025-12-23 02:17:58,delivered,2025-12-29 02:17:58,2025-12-29 02:17:58
O004948,C01666,2024-01-19 09:35:52,delivered,2024-01-26 09:35:52,2024-01-25 09:35:52
O004949,C02104,2026-05-21 09:45:41,delivered,2026-05-29 09:45:41,2026-05-25 09:45:41
O004950,C00261,2024-08-21 21:53:58,delivered,2024-08-24 21:53:58,2024-08-22 21:53:58
O004951,C02097,2024-07-10 14:32:43,delivered,2024-07-21 14:32:43,2024-07-14 14:32:43
O004952,C00155,2024-06-12 22:34:10,shipped,2024-06-21 22:34:10,
O004953,C01114,2024-10-24 01:31:44,delivered,2024-10-29 01:31:44,2024-10-29 01:31:44
O004954,C01912,2025-08-17 21:45:17,returned,2025-08-23 21:45:17,2025-08-24 21:45:17
O004955,C00947,2024-07-01 15:03:45,delivered,2024-07-09 15:03:45,2024-07-08 15:03:45
O004956,C02087,2025-06-26 15:53:08,delivered,2025-06-28 15:53:08,2025-06-29 15:53:08
O004957,C00432,2026-02-13 11:10:05,delivered,2026-02-16 11:10:05,2026-02-14 11:10:05
O004958,C01869,2024-07-11 18:50:51,delivered,2024-07-23 18:50:51,2024-07-16 18:50:51
O004959,C01845,2025-09-09 14:50:55,delivered,2025-09-15 14:50:55,2025-09-16 14:50:55
O004960,C00789,2025-07-30 17:34:46,delivered,2025-08-09 17:34:46,2025-08-04 17:34:46
