order_id,order_item_id,product_id,quantity,unit_price,discount_pct,freight_value,item_total
O004736,2,P0296,1,428.51,0.05,13.57,420.65
O004737,1,P0038,3,778.2,0,5.38,2339.98
O004737,2,P0274,1,832.77,0,12.81,845.58
O004737,3,P0028,2,305.36,0.15,2.7,521.81
O004738,1,P0068,1,148.48,0.1,2,135.63
O004738,2,P0016,1,576.57,0,19.92,596.49
O004739,1,P0318,2,432.06,0.05,10.12,831.03
O004739,2,P0041,5,126.39,0,12.2,644.15
O004740,1,P0094,1,756.84,0,13.37,770.21
O004741,1,P0131,1,185.19,0.05,6.95,182.88
O004742,1,P0084,1,294.21,0,2.99,297.2
O004743,1,P0100,1,237.44,0.05,27.46,253.03
O004743,2,P0107,1,435.88,0,17.53,453.41
O004743,3,P0030,3,122.57,0,19.68,387.39
O004744,1,P0172,1,461.92,0,2.3,464.22
O004744,2,P0072,1,38.74,0,5.45,44.19
O004745,1,P0256,2,847.43,0.05,7.44,1617.56
O004745,2,P0081,1,312.38,0.1,7.23,288.37
O004746,1,P0201,1,583.78,0,16.26,600.04
O004746,2,P0251,1,266.39,0,19.38,285.77
O004746,3,P0036,1,67.34,0.05,5.27,69.24
O004747,1,P0033,4,310.62,0.05,12.19,1192.55
O004748,1,P0163,1,825.28,0,15.21,840.49
O004748,2,P0212,1,486.38,0.05,9.29,471.35
O004748,3,P0148,1,188.16,0.15,13.52,173.46
O004749,1,P0176,1,265.34,0,13.45,278.79
O004750,1,P0205,1,468.82,0.05,10.93,456.31
O004750,2,P0070,1,298.91,0,2,300.91
O004751,1,P0295,1,164.98,0,18.9,183.88
O004752,1,P0078,1,314.17,0,10.93,325.1
O004753,1,P0230,2,438.21,0.15,11.49,756.45
O004753,2,P0081,1,312.38,0,9.31,321.69
O004754,1,P0183,1,808.84,0,14.45,823.29
O004754,2,P0145,1,247.46,0.05,17.03,252.12
O004755,1,P0092,1,901.51,0,2,903.51
O004756,1,P0013,1,110.57,0,17.21,127.78
O004756,2,P0307,2,69.12,0,7.58,145.82
O004756,3,P0107,1,435.88,0,9.75,445.63
O004756,4,P0024,1,832.14,0,4.05,836.19
O004757,1,P0076,1,1058.97,0,17.1,1076.07
O004757,2,P0316,1,419.97,0.1,11.73,389.7
O004757,3,P0123,2,202.44,0,10.06,414.94
O004757,4,P0302,1,340.59,0.15,4.36,293.86
O004758,1,P0109,1,194.26,0.1,5.44,180.27
O004759,1,P0208,1,723.84,0.1,2,653.46
O004760,1,P0121,1,97.09,0,2.55,99.64
O004761,1,P0002,1,556.12,0,6.17,562.29
O004761,2,P0292,1,386.72,0,2.13,388.85
O004762,1,P0137,2,168.37,0,16.16,352.9
O004762,2,P0080,1,194.14,0,7.04,201.18
O004763,1,P0272,1,724.17,0,12.86,737.03
O004764,1,P0208,2,723.84,0.1,7.76,1310.67
O004765,1,P0010,2,362.93,0.1,19.16,672.43
O004766,1,P0145,1,247.46,0,4.46,251.92
O004766,2,P0181,1,364.59,0.15,8.59,318.49
O004766,3,P0028,1,305.36,0.05,15.85,305.94
O004767,1,P0283,3,433.94,0,2,1303.82
O004767,2,P0276,2,820.81,0,8.03,1649.65
O004767,3,P0056,2,581.05,0,10.0,1172.1
O004768,1,P0253,1,162.64,0,4.33,166.97
O004769,1,P0190,1,449.88,0,10.23,460.11
O004770,1,P0276,1,820.81,0.1,23.9,762.63
O004771,1,P0091,1,86.5,0.15,2.84,76.36
O004772,1,P0249,3,575.36,0,7.44,1733.52
O004772,2,P0141,1,92.1,0,9.98,102.08
O004773,1,P0145,1,247.46,0,15.9,263.36
O004774,1,P0031,1,397.25,0.05,9.73,387.12
O004774,2,P0269,1,256.16,0,5.28,261.44
O004775,1,P0015,1,284.04,0,11.36,295.4
O004775,2,P0191,1,654.69,0,11.6,666.29
O004776,1,P0129,1,104.68,0,12.32,117.0
O004777,1,P0169,1,410.06,0.05,16.6,406.16
O004777,2,P0088,2,259.63,0.1,4.14,471.47
O004777,3,P0096,1,224.82,0,15.73,240.55
O004778,1,P0254,1,824.63,0.05,19.15,802.55
O004778,2,P0067,1,355.88,0.2,6.08,290.78
O004779,1,P0288,2,898.37,0,13.74,1810.48
O004780,1,P0080,1,194.14,0,10.81,204.95
O004781,1,P0301,1,263.33,0,12.34,275.67
O004782,1,P0109,1,194.26,0,3.8,198.06
O004782,2,P0207,2,469.0,0.1,10.39,854.59
O004782,3,P0212,2,486.38,0.05,6.68,930.8
O004783,1,P0033,1,310.62,0,27.3,337.92
O004784,1,P0207,3,469.0,0.05,19.17,1355.82
O004784,2,P0224,2,355.54,0,10.59,721.67
O004785,1,P0007,2,306.83,0.15,22.92,544.53
O004786,1,P0009,1,17.8,0,7.58,25.38
O004787,1,P0070,1,298.91,0,17.23,316.14
O004788,1,P0012,1,529.58,0.15,10.21,460.35
O004789,1,P0310,3,8.5,0,17.3,42.8
O004789,2,P0160,1,413.02,0,13.62,426.64
O004789,3,P0135,1,504.23,0.05,10.22,489.24
O004790,1,P0255,1,854.74,0,9.96,864.7
O004791,1,P0091,1,86.5,0.2,16.43,85.63
O004791,2,P0174,1,845.79,0,13.99,859.78
O004792,1,P0091,1,86.5,0,14.02,100.52
O004792,2,P0057,1,286.31,0,23.97,310.28
O004792,3,P0255,1,854.74,0.1,11.64,780.91
O004792,4,P0283,5,433.94,0,20.88,2190.58
O004793,1,P0020,1,1036.19,0,16.53,1052.72
O004793,2,P0129,5,104.68,0,29.82,553.22
O004794,1,P0267,2,1088.78,0,12.93,2190.49
O004794,2,P0011,1,363.12,0,18.39,381.51
O004794,3,P0070,1,298.91,0,3.29,302.2
O004795,1,P0074,1,81.29,0.15,8.3,77.4
O004795,2,P0199,2,324.1,0.15,3.41,554.38
O004795,3,P0110,1,1039.88,0,2,1041.88
O004795,4,P0078,1,314.17,0.1,2.9,285.65
O004796,1,P0030,5,122.57,0.2,12.01,502.29
O004797,1,P0279,1,489.87,0,10.21,500.08
O004798,1,P0298,2,410.7,0.15,5.1,703.29
O004798,2,P0297,1,38.06,0,13.04,51.1
O004798,3,P0007,2,306.83,0,15.08,628.74
O004799,1,P0044,4,456.63,0.1,13.26,1657.13
O004799,2,P0149,3,858.19,0.05,15.31,2461.15
O004800,1,P0025,1,343.24,0.15,9.31,301.06
O004801,1,P0158,1,130.71,0.15,25.21,136.31
O004801,2,P0232,1,295.67,0,17.8,313.47
O004802,1,P0010,1,362.93,0.15,14.42,322.91
O004802,2,P0178,1,294.67,0,18.43,313.1
O004803,1,P0266,1,242.67,0.1,7.27,225.67
O004804,1,P0238,1,645.9,0,8.49,654.39
O004805,1,P0250,2,375.47,0.1,10.3,686.15
O004805,2,P0171,1,427.19,0,11.91,439.1
O004805,3,P0291,1,657.02,0,2,659.02
O004806,1,P0226,1,706.04,0,2,708.04
O004806,2,P0162,3,529.22,0,2,1589.66
O004807,1,P0104,2,521.9,0.05,8.35,999.96
O004808,1,P0178,1,294.67,0,10.24,304.91
O004809,1,P0115,1,602.48,0.05,5.71,578.07
O004809,2,P0011,1,363.12,0.2,16.5,307.0
O004809,3,P0233,2,84.69,0.05,12.59,173.5
O004810,1,P0150,1,23.53,0.1,2,23.18
O004810,2,P0306,1,219.19,0.05,19.31,227.54
O004810,3,P0196,1,753.97,0,22.26,776.23
O004810,4,P0217,1,390.23,0,2,392.23
O004811,1,P0292,1,386.72,0.05,18.95,386.33
O004811,2,P0095,2,97.16,0,23.72,218.04
O004812,1,P0039,2,205.22,0,10.63,421.07
O004812,2,P0081,3,312.38,0,26.54,963.68
O004812,3,P0068,1,148.48,0.1,11.7,145.33
O004813,1,P0288,1,898.37,0.15,21.65,785.26
O004814,1,P0182,2,150.43,0.05,8.96,294.78
O004814,2,P0009,2,17.8,0,17.3,52.9
O004815,1,P0078,1,314.17,0,6.92,321.09
O004816,1,P0271,1,775.17,0.15,23.73,682.62
O004816,2,P0054,1,429.08,0.1,2,388.17
O004816,3,P0292,1,386.72,0.15,8.54,337.25
O004817,1,P0124,1,336.97,0.15,18.03,304.45
O004817,2,P0277,1,49.26,0,20.98,70.24
O004818,1,P0207,1,469.0,0.05,15.54,461.09
O004818,2,P0279,1,489.87,0.15,13.7,430.09
O004819,1,P0018,1,598.9,0.05,18.26,587.21
O004819,2,P0006,1,202.12,0,20.14,222.26
O004820,1,P0064,2,145.78,0,19.12,310.68
O004820,2,P0177,2,95.11,0.1,2.03,173.23
O004821,1,P0015,1,284.04,0,4.69,288.73
O004821,2,P0276,1,820.81,0.15,10.01,707.7
O004822,1,P0166,1,20.64,0.05,27.28,46.89
O004823,1,P0178,3,294.67,0.05,18.6,858.41
O004823,2,P0007,1,306.83,0,20.49,327.32
O004824,1,P0301,3,263.33,0,16.77,806.76
O004824,2,P0227,1,292.14,0,2,294.14
O004824,3,P0274,1,832.77,0,8.79,841.56
O004825,1,P0028,1,305.36,0.15,21.42,280.98
O004825,2,P0255,1,854.74,0,10.37,865.11
O004825,3,P0092,1,901.51,0,8.95,910.46
O004826,1,P0294,1,73.38,0,20.13,93.51
O004827,1,P0159,1,343.13,0,5.41,348.54
O004827,2,P0181,1,364.59,0,12.14,376.73
O004828,1,P0271,1,775.17,0.1,11.28,708.93
O004829,1,P0291,1,657.02,0.2,9.26,534.88
O004829,2,P0178,1,294.67,0,16.86,311.53
O004830,1,P0193,2,216.15,0,14.08,446.38
O004831,1,P0200,2,499.63,0,7.69,1006.95
O004831,2,P0153,1,339.5,0,15.72,355.22
O004832,1,P0149,2,858.19,0,8.07,1724.45
O004833,1,P0083,2,594.36,0.15,2,1012.41
O004834,1,P0241,1,307.92,0.05,3.07,295.59
O004834,2,P0080,2,194.14,0.1,12.46,361.91
O004834,3,P0090,2,907.45,0,20.7,1835.6
O004835,1,P0304,3,396.52,0.05,9.32,1139.4
O004835,2,P0142,1,483.04,0.1,2,436.74
O004836,1,P0056,1,581.05,0.05,27.8,579.8
O004836,2,P0219,2,553.58,0,20.48,1127.64
O004836,3,P0015,1,284.04,0,20.13,304.17
O004837,1,P0085,1,554.3,0.1,5.26,504.13
O004837,2,P0137,2,168.37,0,13.92,350.66
O004837,3,P0136,1,784.55,0.05,12.36,757.68
O004838,1,P0103,2,158.36,0,7.08,323.8
O004838,2,P0184,1,112.13,0.15,2,97.31
O004839,1,P0064,1,145.78,0,28.03,173.81
O004840,1,P0314,1,745.22,0.15,19.39,652.83
O004841,1,P0056,1,581.05,0.05,17.34,569.34
O004842,1,P0316,1,419.97,0.05,14.28,413.25
O004843,1,P0088,2,259.63,0,18.41,537.67
O004844,1,P0178,1,294.67,0.05,9.75,289.69
O004845,1,P0244,3,316.68,0.1,2.98,858.02
O004845,2,P0215,4,1003.36,0.15,9.44,3420.86
O004846,1,P0009,1,17.8,0,11.8,29.6
O004847,1,P0023,2,587.39,0.05,2,1118.04
O004847,2,P0147,1,535.43,0.05,6.65,515.31
O004848,1,P0066,2,451.94,0,28.19,932.07
O004849,1,P0176,1,265.34,0.1,7.53,246.34
O004850,1,P0269,1,256.16,0,11.59,267.75
O004851,1,P0275,1,515.35,0,12.74,528.09
O004852,1,P0275,1,515.35,0,15.31,530.66
O004852,2,P0096,2,224.82,0.1,24.77,429.45
O004853,1,P0087,1,118.02,0,5.7,123.72
O004854,1,P0320,1,907.09,0.05,10.73,872.47
O004855,1,P0246,1,236.21,0.05,17.31,241.71
O004856,1,P0247,2,315.54,0,5.88,636.96
O004857,1,P0080,1,194.14,0.05,17.2,201.63
O004858,1,P0102,1,249.53,0.1,2.76,227.34
O004858,2,P0266,1,242.67,0,12.7,255.37
O004859,1,P0237,2,956.17,0,24.75,1937.09
O004860,1,P0149,1,858.19,0.15,26.03,755.49
O004861,1,P0320,1,907.09,0,10.86,917.95
O004861,2,P0295,1,164.98,0,6.01,170.99
O004862,1,P0228,2,539.71,0.1,14.83,986.31
O004862,2,P0059,1,953.24,0,15.33,968.57
O004863,1,P0023,1,587.39,0,19.51,606.9
O004864,1,P0068,1,148.48,0,4.77,153.25
O004864,2,P0172,1,461.92,0,3.11,465.03
O004865,1,P0114,1,967.11,0.15,5.78,827.82
O004865,2,P0153,1,339.5,0.05,13.33,335.85
O004866,1,P0063,1,310.44,0.05,18.08,313.0
O004867,1,P0029,1,490.19,0,8.4,498.59
O004868,1,P0159,2,343.13,0.1,28.03,645.66
O004868,2,P0172,1,461.92,0.15,21.5,414.13
O004868,3,P0128,1,835.43,0,12.94,848.37
O004869,1,P0069,1,423.73,0,17.66,441.39
O004870,1,P0168,1,45.44,0.1,25.29,66.19
O004871,1,P0004,1,803.36,0.2,2,644.69
O004872,1,P0010,2,362.93,0,8.67,734.53
O004872,2,P0230,1,438.21,0,16.89,455.1
O004872,3,P0033,1,310.62,0,2,312.62
O004873,1,P0305,1,330.82,0,20.03,350.85
O004874,1,P0282,1,856.4,0,11.17,867.57
O004875,1,P0044,2,456.63,0.05,3.24,870.84
O004876,1,P0223,1,72.48,0,23.38,95.86
O004876,2,P0031,1,397.25,0.2,2.89,320.69
O004877,1,P0197,1,756.59,0,3.07,759.66
O004877,2,P0162,1,529.22,0.1,5.39,481.69
O004878,1,P0154,2,25.6,0,17.76,68.96
O004878,2,P0016,2,576.57,0,14.73,1167.87
O004879,1,P0227,1,292.14,0.1,9.69,272.62
O004879,2,P0077,4,20.98,0.05,16.5,96.22
O004880,1,P0180,2,358.61,0.1,5.11,650.61
O004880,2,P0244,1,316.68,0,22.53,339.21
O004880,3,P0133,1,17.03,0,3.67,20.7
O004881,1,P0047,1,224.37,0,11.04,235.41
O004881,2,P0036,1,67.34,0,12.51,79.85
O004881,3,P0244,2,316.68,0,15.95,649.31
O004881,4,P0119,1,229.62,0,16.38,246.0
O004882,1,P0141,1,92.1,0,16.17,108.27
O004883,1,P0246,1,236.21,0.1,21.28,233.87
O004884,1,P0094,1,756.84,0.1,7.87,689.03
O004884,2,P0261,1,745.54,0,3.78,749.32
O004885,1,P0005,1,9999.99,0.1,7.01,9007.0
O004886,1,P0081,1,312.38,0,16.52,328.9
O004887,1,P0047,1,224.37,0.15,7.28,197.99
O004887,2,P0256,3,847.43,0.05,11.03,2426.21
O004888,1,P0228,2,539.71,0.2,9.7,873.24
O004889,1,P0002,3,556.12,0,16.66,1685.02
O004889,2,P0091,2,86.5,0.1,2,157.7
O004889,3,P0111,1,127.38,0.1,2,116.64
O004890,1,P0260,4,623.36,0.05,14.19,2382.96
O004890,2,P0209,5,690.43,0.2,2,2763.72
O004890,3,P0169,2,410.06,0,10.36,830.48
O004890,4,P0095,1,97.16,0.05,16.47,108.77
O004891,1,P0115,2,602.48,0,24.06,1229.02
O004891,2,P0042,1,584.05,0,12.83,596.88
O004892,1,P0247,1,315.54,0.05,18.43,318.19
O004892,2,P0184,2,112.13,0,9.31,233.57
O004892,3,P0078,1,314.17,0,16.72,330.89
O004892,4,P0060,1,27.23,0.05,4.78,30.65
O004893,1,P0174,1,845.79,0,12.27,858.06
O004894,1,P0252,1,259.81,0,25.99,285.8
O004894,2,P0010,2,362.93,0,16.16,742.02
O004895,1,P0036,1,67.34,0.05,6.44,70.41
O004896,1,P0042,1,584.05,0,28.16,612.21
O004896,2,P0132,1,107.93,0.1,7.14,104.28
O004897,1,P0038,2,778.2,0,12.81,1569.21
O004897,2,P0014,1,187.84,0,17.08,204.92
O004897,3,P0275,2,515.35,0.1,7.62,935.25
O004898,1,P0234,2,354.24,0,2,710.48
O004898,2,P0217,1,390.23,0.15,14.67,346.37
O004899,1,P0057,1,286.31,0.05,22.43,294.42
O004900,1,P0258,3,81.39,0,24.2,268.37
O004901,1,P0183,1,808.84,0,5.12,813.96
O004902,1,P0312,1,681.66,0,13.82,695.48
O004903,1,P0102,2,249.53,0,5.45,504.51
O004903,2,P0219,1,553.58,0.1,25.89,524.11
O004903,3,P0157,1,807.11,0,19.89,827.0
O004903,4,P0164,1,13.57,0,5.05,18.62
O004904,1,P0140,1,227.4,0,25.13,252.53
O004904,2,P0283,1,433.94,0,13.57,447.51
O004904,3,P0173,2,758.26,0,7.42,1523.94
O004905,1,P0111,1,127.38,0.1,4.7,119.34
O004906,1,P0144,2,649.77,0.05,25.26,1259.82
O004907,1,P0239,1,873.44,0,4.96,878.4
O004907,2,P0106,1,236.99,0.15,25.27,226.71
O004907,3,P0281,1,372.41,0,6.1,378.51
O004908,1,P0004,3,803.36,0.2,14.16,1942.22
O004909,1,P0276,1,820.81,0.05,2,781.77
O004909,2,P0229,2,81.64,0.15,19.16,157.95
O004909,3,P0203,2,420.71,0.05,13.26,812.61
O004910,1,P0190,1,449.88,0,17.12,467.0
O004910,2,P0230,5,438.21,0.1,19.28,1991.22
O004911,1,P0013,1,110.57,0.1,17.03,116.54
O004912,1,P0013,1,110.57,0,11.02,121.59
O004913,1,P0207,2,469.0,0,18.75,956.75
O004913,2,P0073,1,139.62,0.15,5.62,124.3
O004914,1,P0261,1,745.54,0,2,747.54
O004915,1,P0250,2,375.47,0.15,12.7,651.0
O004916,1,P0121,3,97.09,0,13.98,305.25
O004917,1,P0192,2,951.76,0,10.73,1914.25
O004918,1,P0094,3,756.84,0,8.05,2278.57
O004919,1,P0312,1,681.66,0,6.76,688.42
O004919,2,P0014,2,187.84,0,6.61,382.29
O004920,1,P0292,1,386.72,0.1,16.03,364.08
O004921,1,P0216,1,823.56,0.1,2,743.2
O004922,1,P0236,1,397.11,0,8.32,405.43
O004922,2,P0275,2,515.35,0,2,1032.7
O004923,1,P0257,1,486.52,0,8.65,495.17
O004924,1,P0170,1,444.66,0.05,10.45,432.88
O004925,1,P0309,2,541.39,0.1,23.42,997.92
O004926,1,P0194,1,140.84,0.15,7.06,126.77
O004926,2,P0296,1,428.51,0.05,2,409.08
O004926,3,P0056,1,581.05,0.1,15.14,538.08
O004926,4,P0316,1,419.97,0.05,21.24,420.21
O004927,1,P0182,1,150.43,0,10.61,161.04
O004928,1,P0099,1,458.56,0,26.83,485.39
O004929,1,P0123,1,202.44,0,13.41,215.85
O004929,2,P0073,1,139.62,0,14.58,154.2
O004929,3,P0222,1,182.56,0,18.77,201.33
O004930,1,P0218,1,363.84,0,18.78,382.62
O004930,2,P0042,1,584.05,0,6.36,590.41
O004930,3,P0024,1,832.14,0.1,2,750.93
O004931,1,P0295,1,164.98,0.1,3.22,151.7
O004931,2,P0105,3,18.23,0,6.82,61.51
O004931,3,P0254,1,824.63,0.05,24.81,808.21
O004932,1,P0015,1,284.04,0,18.38,302.42
O004933,1,P0254,1,824.63,0.1,3.22,745.39
O004934,1,P0047,1,224.37,0.05,10.27,223.42
O004934,2,P0010,1,362.93,0.2,19.31,309.65
O004934,3,P0235,1,6.83,0,33.19,40.02
O004935,1,P0191,1,654.69,0.05,2,623.96
O004935,2,P0133,1,17.03,0.15,11.25,25.73
O004935,3,P0024,1,832.14,0,14.63,846.77
O004936,1,P0304,2,396.52,0.2,2,636.43
O004937,1,P0280,3,128.6,0,30.16,415.96
O004937,2,P0136,1,784.55,0.1,18.7,724.8
O004938,1,P0089,1,625.43,0,18.44,643.87
O004938,2,P0025,1,343.24,0.2,20.38,294.97
O004939,1,P0109,1,194.26,0,11.69,205.95
O004940,1,P0118,1,588.11,0,2,590.11
O004940,2,P0309,1,541.39,0.1,33.15,520.4
O004940,3,P0198,1,764.66,0,7.29,771.95
O004941,1,P0027,1,406.86,0,17.51,424.37
O004942,1,P0085,1,554.3,0,34.38,588.68
O004942,2,P0279,1,489.87,0,13.31,503.18
O004942,3,P0225,2,84.06,0.05,6.46,166.17
O004942,4,P0290,3,617.79,0,15.13,1868.5
O004943,1,P0265,2,240.13,0,2,482.26
O004944,1,P0045,3,72.1,0,11.19,227.49
O004945,1,P0255,1,854.74,0.2,9.9,693.69
O004945,2,P0056,2,581.05,0,26.45,1188.55
O004946,1,P0210,1,949.92,0,26.09,976.01
O004946,2,P0200,1,499.63,0.05,12.68,487.33
O004946,3,P0193,1,216.15,0.1,26.75,221.28
O004947,1,P0097,1,267.08,0.1,24.85,265.22
O004948,1,P0038,2,778.2,0.05,2,1480.58
O004948,2,P0156,1,90.87,0,7.76,98.63
O004949,1,P0081,1,312.38,0.05,17.67,314.43
O004949,2,P0142,2,483.04,0,15.0,981.08
O004950,1,P0041,1,126.39,0,16.42,142.81
O004950,2,P0301,1,263.33,0,14.02,277.35
O004951,1,P0313,2,555.72,0,13.1,1124.54
O004952,1,P0298,2,410.7,0.15,14.39,712.58
O004952,2,P0047,1,224.37,0,2,226.37
O004953,1,P0203,1,420.71,0.15,14.74,372.34
O004953,2,P0072,1,38.74,0,22.7,61.44
O004954,1,P0248,1,363.73,0.05,11.74,357.28
O004955,1,P0013,1,110.57,0.2,26.04,114.5
O004956,1,P0138,2,870.78,0,12.98,1754.54
O004956,2,P0222,5,182.56,0.1,24.19,845.71
O004956,3,P0312,2,681.66,0,9.79,1373.11
O004957,1,P0165,1,27.21,0,2,29.21
O004958,1,P0238,1,645.9,0.05,14.54,628.14
O004959,1,P0028,1,305.36,0,6.25,311.61
O004960,1,P0297,1,38.06,0,17.26,55.32
O004960,2,P0209,1,690.43,0,7.7,698.13
O004961,1,P0221,1,188.81,0.1,17.28,187.21
O004962,1,P0299,1,28.85,0,5.06,33.91
O004963,1,P0315,1,174.01,0.15,2,149.91
O004964,1,P0237,1,956.17,0,15.81,971.98
O004965,1,P0173,1,758.26,0,22.67,780.93
O004965,2,P0008,1,193.75,0,11.11,204.86
O004966,1,P0044,4,456.63,0,9.72,1836.24
O004966,2,P0007,1,306.83,0.1,7.09,283.24
O004967,1,P0285,1,53.42,0,22.41,75.83
O004967,2,P0011,1,363.12,0,9.61,372.73
O004968,1,P0227,1,292.14,0,17.11,309.25
O004968,2,P0254,1,824.63,0,5.8,830.43
O004968,3,P0225,1,84.06,0,2,86.06
O004969,1,P0028,1,305.36,0,14.42,319.78
O004970,1,P0079,1,165.37,0.15,9.45,150.01
O004971,1,P0297,1,38.06,0.05,9.36,45.52
O004972,1,P0146,1,288.94,0.15,2,247.6
O004972,2,P0190,1,449.88,0.15,12.34,394.74
O004973,1,P0268,2,214.47,0.1,12.3,398.35
O004974,1,P0320,1,907.09,0,8.17,915.26
O004974,2,P0300,1,398.18,0.2,13.62,332.16
O004975,1,P0308,1,109.62,0.05,2.53,106.67
O004976,1,P0131,1,185.19,0,14.94,200.13
O004977,1,P0176,2,265.34,0,2.36,533.04
O004977,2,P0083,2,594.36,0,17.67,1206.39
O004977,3,P0226,1,706.04,0.1,8.1,643.54
O004978,1,P0220,3,103.24,0.15,16.77,280.03
O004978,2,P0094,3,756.84,0.1,13.13,2056.6
O004979,1,P0099,1,458.56,0,4.71,463.27
O004979,2,P0284,5,501.64,0,6.59,2514.79
O004980,1,P0314,2,745.22,0.05,16.28,1432.2
O004981,1,P0166,2,20.64,0,26.09,67.37
O004981,2,P0183,2,808.84,0.1,2,1457.91
O004982,1,P0189,1,630.91,0.15,13.19,549.46
O004982,2,P0105,2,18.23,0.05,9.72,44.36
O004983,1,P0170,1,444.66,0,2,446.66
O004983,2,P0190,4,449.88,0,12.89,1812.41
O004984,1,P0318,1,432.06,0.1,7.25,396.1
O004985,1,P0052,3,782.48,0,15.36,2362.8
O004986,1,P0033,4,310.62,0.15,21.01,1077.12
O004987,1,P0209,2,690.43,0,186.97,1567.83
O004988,1,P0120,1,62.98,0,6.2,69.18
O004988,2,P0015,1,284.04,0.2,15.19,242.42
O004988,3,P0102,1,249.53,0,27.05,276.58
O004989,1,P0212,1,486.38,0.05,16.63,478.69
O004989,2,P0300,2,398.18,0.1,11.65,728.37
O004989,3,P0067,1,355.88,0,18.84,374.72
O004990,1,P0124,1,336.97,0,11.23,348.2
O004990,2,P0303,1,483.69,0.1,6.39,441.71
O004991,1,P0188,2,480.75,0.05,15.56,928.98
O004991,2,P0160,4,413.02,0.15,6.56,1410.83
O004992,1,P0245,1,489.42,0.1,26.82,467.3
O004993,1,P0036,1,67.34,0,19.75,87.09
O004994,1,P0051,1,371.95,0,9.15,381.1
O004995,1,P0229,2,81.64,0.05,18.55,173.67
O004996,1,P0297,1,38.06,0.15,9.36,41.71
O004996,2,P0257,1,486.52,0,15.83,502.35
O004997,1,P0231,1,766.78,0,11.58,778.36
O004998,1,P0244,1,316.68,0,21.83,338.51
O004999,1,P0278,3,480.16,0,23.06,1463.54
O004999,2,P0089,1,625.43,0,14.33,639.76
O004999,3,P0029,1,490.19,0,2,492.19
O005000,1,P0082,1,362.46,0.05,11.83,356.17
O005000,2,P0149,2,858.19,0,9.91,1726.29
O005001,1,P0081,2,312.38,0,5.49,630.25
O005002,1,P0284,3,501.64,0.1,21.45,1375.88
O005003,1,P0278,2,480.16,0,15.36,975.68
O005003,2,P0230,2,438.21,0,8.16,884.58
O005004,1,P0157,1,807.11,0.2,8.83,654.52
O005005,1,P0199,1,324.1,0,13.45,337.55
O005006,1,P0054,2,429.08,0.05,7.87,823.12
O005007,1,P0034,3,293.49,0.05,23.07,859.52
O005007,2,P0225,1,84.06,0,16.45,100.51
O005007,3,P0305,2,330.82,0.1,7.84,603.32
O005008,1,P0234,1,354.24,0.1,10.2,329.02
O005008,2,P0205,3,468.82,0.1,6.25,1272.06
O005009,1,P0266,2,242.67,0.15,10.58,423.12
O005010,1,P0122,1,149.46,0,3.63,153.09
O005010,2,P0278,3,480.16,0.15,13.62,1238.03
O005011,1,P0015,1,284.04,0,15.95,299.99
O005011,2,P0086,1,579.39,0.05,2,552.42
O005011,3,P0125,1,329.73,0.05,12.92,326.16
O005012,1,P0304,1,396.52,0.05,18.59,395.28
O005012,2,P0098,2,701.13,0,3.6,1405.86
O005013,1,P0107,5,435.88,0.1,23.72,1985.18
O005013,2,P0109,2,194.26,0,9.82,398.34
O005014,1,P0250,1,375.47,0.15,14.89,334.04
O005015,1,P0242,2,722.98,0.05,7.84,1381.5
O005015,2,P0281,3,372.41,0,15.68,1132.91
O005015,3,P0310,1,8.5,0.05,2,10.07
O005016,1,P0302,1,340.59,0,2,342.59
O005017,1,P0127,1,597.61,0.15,12.23,520.2
O005018,1,P0126,3,311.62,0,19.37,954.23
O005018,2,P0139,1,531.18,0.1,16.81,494.87
O005019,1,P0078,1,314.17,0.05,24.4,322.86
O005020,1,P0142,1,483.04,0.15,15.34,425.92
O005021,1,P0094,1,756.84,0.05,17.88,736.88
O005021,2,P0076,1,1058.97,0,10.1,1069.07
O005021,3,P0013,1,110.57,0.15,17.91,111.89
O005022,1,P0047,1,224.37,0,10.31,234.68
O005023,1,P0180,1,358.61,0.05,2.32,343.0
O005024,1,P0195,1,256.53,0,5.54,262.07
O005025,1,P0020,3,1036.19,0.05,12.98,2966.12
O005025,2,P0038,1,778.2,0.1,2.15,702.53
O005025,3,P0068,1,148.48,0,19.27,167.75
O005026,1,P0023,1,587.39,0.1,3.48,532.13
O005027,1,P0050,1,745.53,0.05,3.4,711.65
O005027,2,P0175,1,568.15,0.05,20.84,560.58
O005028,1,P0195,2,256.53,0,10.19,523.25
O005028,2,P0049,3,841.2,0.15,2.12,2147.18
O005029,1,P0030,1,122.57,0.1,2.38,112.69
O005030,1,P0095,1,97.16,0,26.73,123.89
O005030,2,P0106,1,236.99,0,2,238.99
O005031,1,P0065,1,492.73,0,16.3,509.03
O005032,1,P0173,3,758.26,0.15,11.14,1944.7
O005033,1,P0214,1,42.92,0,13.73,56.65
O005034,1,P0026,2,659.65,0.1,2,1189.37
O005034,2,P0019,3,618.71,0,5.42,1861.55
O005034,3,P0115,1,602.48,0,15.72,618.2
O005035,1,P0153,1,339.5,0,16.01,355.51
O005036,1,P0145,2,247.46,0,21.59,516.51
O005037,1,P0213,1,693.96,0.15,2.39,592.26
O005038,1,P0220,1,103.24,0,13.91,117.15
O005039,1,P0131,1,185.19,0.2,2,150.15
O005039,2,P0290,2,617.79,0.05,21.75,1195.55
